Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	0.0175833	0.00559533	-0.110803	0.0146057	0.00735929	-0.0740786	0.00598	0.00753667	-0.0768193	0.00923286	0.00945571	-0.0328907	0.006372	0.0105473	0.007962	-0.00460071	-0.00133357	-0.0217336	0.0894133	0.455846	-0.0259727	0.078735	0.446521	-0.025225
1	0.0442813	0.01624	-0.143443	0.0295771	0.0094	-0.0841564	0.0146707	0.0203733	-0.075684	0.0239629	0.0127843	-0.00754286	0.013146	0.027384	0.020016	-0.009715	-0.00449429	-0.0358029	0.196021	1.30974	-0.0633567	0.205219	1.31273	-0.0718414
2	0.0597853	0.0216533	-0.147053	0.0394986	0.00939	-0.0374479	0.015924	0.0238647	-0.071872	0.0272571	0.00901929	0.0146357	0.0172307	0.0369047	0.025102	-0.0164821	-0.00997429	-0.0510264	0.131978	1.98344	-0.0470313	0.211846	1.94111	-0.0830379
3	0.0533067	0.01963	-0.155318	0.0402721	0.00737429	-0.0107814	0.023802	0.0180247	-0.08054	0.0294929	0.001275	0.0265971	0.0225807	0.0372473	0.0259247	-0.0173407	-0.0148729	-0.0560879	-0.0352147	2.26631	0.039856	0.0896836	2.04969	-0.0263314
4	0.043306	0.0190993	-0.136172	0.0346143	0.00624143	-0.0449364	0.0401913	0.017756	-0.066234	0.0380243	0.000485714	0.055295	0.0258553	0.0374193	0.0285747	-0.0162436	-0.01645	-0.0535779	-0.125429	2.41937	0.114201	-0.00661857	2.00645	0.0274236
5	0.0664967	0.0160793	-0.137308	0.04544	0.00197	-0.0854586	0.060542	0.0221547	-0.039072	0.05388	0.00456786	0.0955307	0.026944	0.0395113	0.03441	-0.0173507	-0.0160929	-0.0502793	-0.153871	2.53169	0.146049	-0.0648471	2.03909	0.0560593
6	0.108567	0.0108167	-0.191401	0.06361	-0.00204286	-0.103426	0.077106	0.0234507	-0.0317307	0.0702843	0.00675929	0.121429	0.0280387	0.0430707	0.0451747	-0.0187907	-0.0141629	-0.0430743	-0.166116	2.63346	0.16135	-0.10861	2.18124	0.08214
7	0.141057	0.008222	-0.245989	0.0808043	-0.00465071	-0.0977386	0.088802	0.02202	-0.0392513	0.0837036	0.00452429	0.131081	0.0299953	0.048906	0.0606573	-0.0198957	-0.010825	-0.0306057	-0.172961	2.82496	0.183287	-0.13593	2.42324	0.111859
8	0.159015	0.0111287	-0.255584	0.0994236	-0.00441286	-0.0647471	0.100537	0.0229987	-0.0470093	0.0981607	0.001785	0.140649	0.03311	0.0575353	0.080846	-0.0224393	-0.00727143	-0.01633	-0.189989	3.17062	0.216961	-0.157844	2.78404	0.138716
9	0.177401	0.0187573	-0.235708	0.124432	-0.00601786	-0.0410614	0.115242	0.0281127	-0.054642	0.118042	-2.42857e-05	0.155268	0.036704	0.0702053	0.108067	-0.02628	-0.00426929	-0.000937857	-0.223668	3.63609	0.251781	-0.186998	3.27056	0.166117
10	0.203383	0.0253607	-0.219877	0.162439	-0.00982643	-0.0282529	0.133772	0.0339507	-0.0622447	0.142424	-0.000405714	0.178776	0.0417607	0.0847333	0.138696	-0.0301636	-0.00196929	0.0156021	-0.267518	4.13841	0.283213	-0.227799	3.82088	0.199592
11	0.232481	0.0298747	-0.231847	0.209144	-0.0128243	-0.0283643	0.152008	0.0399027	-0.06727	0.170221	0.00101	0.206901	0.046822	0.0996593	0.167845	-0.0333229	0.000669286	0.0331921	-0.312236	4.62786	0.309003	-0.275053	4.3359	0.239553
12	0.26377	0.0325033	-0.255837	0.257474	-0.0177893	-0.047115	0.169367	0.046144	-0.068344	0.200134	0.00165357	0.233029	0.0511627	0.11391	0.194914	-0.03544	0.00231286	0.05075	-0.349636	5.08879	0.332791	-0.317486	4.77076	0.287527
13	0.301024	0.0342013	-0.285568	0.306685	-0.0229664	-0.0578721	0.189201	0.0508927	-0.075182	0.228991	0.000247143	0.252211	0.0566587	0.126988	0.221203	-0.0370264	0.00265786	0.068705	-0.372151	5.51192	0.359097	-0.344972	5.14713	0.337561
14	0.337005	0.0393693	-0.302113	0.354863	-0.02746	-0.0473843	0.209819	0.0548267	-0.0899573	0.255122	-0.00241357	0.260314	0.0621667	0.139169	0.247297	-0.0383493	0.00335071	0.0869743	-0.375533	5.89784	0.382343	-0.356717	5.48861	0.380962
15	0.380834	0.0479267	-0.299505	0.401829	-0.0296164	-0.0254307	0.233145	0.0597773	-0.108241	0.280399	-0.00476286	0.255606	0.068098	0.150812	0.273194	-0.038695	0.00634571	0.107409	-0.363202	6.26764	0.399977	-0.355963	5.81804	0.417806
16	0.427889	0.0605953	-0.283271	0.452878	-0.0283814	0.00374071	0.256188	0.0679527	-0.124812	0.307491	-0.00680786	0.243145	0.0706487	0.162347	0.297626	-0.038275	0.0100529	0.130554	-0.343	6.66935	0.411465	-0.348726	6.17221	0.454491
17	0.486379	0.073556	-0.277095	0.511463	-0.0270921	0.0256929	0.283632	0.077356	-0.142395	0.336244	-0.00792929	0.231742	0.0732987	0.175082	0.324327	-0.0392743	0.0129893	0.154144	-0.327428	7.12526	0.42451	-0.339851	6.58898	0.492249
18	0.546952	0.0849407	-0.288669	0.584316	-0.0244457	0.0328571	0.316077	0.0869333	-0.165488	0.369425	-0.00599643	0.222682	0.0783967	0.190977	0.355877	-0.0408436	0.0175064	0.178421	-0.324795	7.61393	0.445199	-0.327091	7.08523	0.529662
19	0.600372	0.09651	-0.297051	0.661972	-0.0199564	0.03396	0.348911	0.0972027	-0.189745	0.405279	-0.00196429	0.216247	0.083314	0.208865	0.390991	-0.0422021	0.0231893	0.200692	-0.328231	8.11658	0.472651	-0.3083	7.65216	0.563162
20	0.648207	0.110285	-0.290279	0.735787	-0.0150693	0.0453543	0.383021	0.107964	-0.217134	0.440359	0.00199857	0.210909	0.0894267	0.227215	0.428131	-0.04444	0.02862	0.22096	-0.32761	8.60434	0.50039	-0.282905	8.26694	0.588721
21	0.693811	0.126823	-0.278869	0.800723	-0.00767571	0.0682764	0.415289	0.118979	-0.249525	0.47248	0.00522214	0.200525	0.0948847	0.244902	0.46435	-0.0472586	0.0343371	0.240689	-0.314992	9.03725	0.518077	-0.253847	8.8692	0.606786
22	0.735256	0.143321	-0.266534	0.857204	0.00411	0.104827	0.442259	0.130007	-0.282331	0.500119	0.00968357	0.18505	0.0988133	0.260969	0.498107	-0.0489493	0.0416886	0.261187	-0.290862	9.37771	0.524926	-0.225181	9.35957	0.621021
23	0.767351	0.159401	-0.250771	0.901971	0.0183771	0.140129	0.461807	0.140901	-0.312939	0.519594	0.0161757	0.164639	0.100875	0.27541	0.528363	-0.0495171	0.0510321	0.284552	-0.260609	9.60938	0.523281	-0.202626	9.65972	0.632877
24	0.792346	0.1729	-0.23998	0.933348	0.0291886	0.163256	0.475851	0.149684	-0.341357	0.529329	0.0226514	0.142761	0.10284	0.287201	0.554088	-0.0485314	0.0607171	0.309201	-0.228779	9.73507	0.517016	-0.190863	9.74422	0.642359
25	0.808289	0.18433	-0.224879	0.946481	0.0368393	0.178194	0.484987	0.156844	-0.365095	0.528405	0.0284907	0.123003	0.105727	0.297279	0.576756	-0.0459893	0.0700914	0.331986	-0.198929	9.76821	0.50755	-0.188644	9.64086	0.646366
26	0.810849	0.192749	-0.210049	0.938571	0.04607	0.196769	0.485492	0.162636	-0.381247	0.51753	0.0344536	0.105281	0.106299	0.305605	0.596676	-0.0424079	0.0798293	0.352957	-0.175096	9.73622	0.493224	-0.196236	9.42977	0.638085
27	0.809732	0.198275	-0.201182	0.920746	0.0535714	0.210495	0.483547	0.167187	-0.391934	0.499962	0.0406493	0.0923936	0.106784	0.313075	0.614962	-0.038805	0.0898893	0.373134	-0.158661	9.66705	0.479751	-0.212738	9.21582	0.614713
28	0.806078	0.204567	-0.186583	0.90513	0.0594786	0.22179	0.479569	0.172478	-0.396206	0.483381	0.0467179	0.0829179	0.106629	0.320975	0.632063	-0.03584	0.099905	0.393677	-0.147765	9.58996	0.468208	-0.230338	9.07142	0.585129
29	0.805464	0.209487	-0.177616	0.889972	0.0650993	0.235434	0.477105	0.177077	-0.400745	0.469696	0.0528479	0.07478	0.107865	0.328753	0.649545	-0.0341364	0.109834	0.414145	-0.136843	9.5227	0.460133	-0.237487	9.01655	0.560253
30	0.803781	0.213286	-0.174338	0.877198	0.0702014	0.248129	0.473099	0.181731	-0.406107	0.459855	0.0587114	0.0636357	0.108147	0.33682	0.667932	-0.0330079	0.119554	0.433777	-0.121917	9.4765	0.451615	-0.22483	9.03106	0.542209
31	0.797901	0.217288	-0.163751	0.867435	0.076805	0.25445	0.465424	0.186133	-0.409107	0.451554	0.0642636	0.0458957	0.106073	0.344131	0.685669	-0.0323757	0.129111	0.452229	-0.104747	9.45678	0.441209	-0.191403	9.08639	0.526346
32	0.795778	0.222751	-0.158057	0.864864	0.0865121	0.265271	0.459306	0.191331	-0.417244	0.443819	0.0704186	0.0254443	0.106367	0.351949	0.704185	-0.0333657	0.138444	0.470044	-0.0848527	9.46029	0.434915	-0.144975	9.15949	0.510234
