Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0.067	824.931	958.497	1360.05	839.414	958.101	1093.31	663.997	983.653	1259.98	664.803	981.902	1172.17	764.348	1010.49	1054.18	743.175	1011.4	1386.99	747.072	842.476	1391.69	752.28	473.75	1372.72	739.2	421.372	1380.26	790.753	407.429	1329.96	694.793	73.9127	1410.81	636.147	48.2548	1376.24	839.449	42.0189	1342.03	810.679	32.5771	1421.02	755.809	856.391	1053.94	727.163	473.732	1073.25	716.669	419.15	1065.62	767.096	401.255	1114.82	694.329	73.6107	1040.04	634.057	42.0737	1077.13	842.553	40.3312	1102.4	817.971	29.4746	1032.68	752.117	466.769	1256.92	703.322	88.5212	1324.12	842.462	37.6578	1375.5	734.282	465.205	1187.34	703.762	84.5498	1125.52	843.783	35.567	1076.79
0.073	824.957	958.502	1360.06	839.44	958.095	1093.31	664.034	983.647	1259.99	664.82	981.908	1172.16	764.389	1010.49	1054.17	743.202	1011.41	1386.99	747.093	842.485	1391.69	752.295	473.748	1372.72	739.21	421.366	1380.27	790.763	407.432	1329.97	694.794	73.9143	1410.82	636.148	48.2639	1376.24	839.451	42.0299	1342.03	810.677	32.5772	1421.02	755.84	856.39	1053.95	727.181	473.748	1073.25	716.668	419.142	1065.63	767.106	401.247	1114.81	694.329	73.6196	1040.03	634.053	42.0843	1077.13	842.559	40.33	1102.41	817.969	29.4753	1032.68	752.141	466.766	1256.92	703.319	88.5197	1324.12	842.457	37.6535	1375.5	734.283	465.205	1187.34	703.765	84.5558	1125.52	843.781	35.5718	1076.8
0.08	824.975	958.512	1360.07	839.469	958.09	1093.3	664.048	983.654	1259.98	664.854	981.908	1172.16	764.409	1010.48	1054.17	743.226	1011.42	1387	747.108	842.493	1391.69	752.305	473.748	1372.72	739.219	421.369	1380.27	790.781	407.424	1329.97	694.801	73.9166	1410.81	636.151	48.2593	1376.24	839.454	42.0213	1342.04	810.677	32.5774	1421.03	755.862	856.392	1053.95	727.186	473.747	1073.25	716.688	419.143	1065.63	767.114	401.248	1114.82	694.337	73.604	1040.04	634.049	42.0702	1077.14	842.559	40.3284	1102.41	817.975	29.4786	1032.69	752.159	466.76	1256.94	703.325	88.5135	1324.11	842.466	37.6474	1375.5	734.294	465.205	1187.33	703.774	84.5468	1125.52	843.792	35.5643	1076.79
0.087	824.996	958.513	1360.07	839.496	958.091	1093.32	664.081	983.649	1259.99	664.881	981.914	1172.16	764.444	1010.47	1054.16	743.246	1011.42	1387	747.124	842.49	1391.68	752.322	473.745	1372.72	739.232	421.37	1380.26	790.786	407.421	1329.98	694.785	73.9156	1410.81	636.144	48.2585	1376.25	839.449	42.0231	1342.04	810.672	32.5761	1421.03	755.888	856.39	1053.95	727.191	473.735	1073.25	716.703	419.143	1065.64	767.117	401.253	1114.82	694.324	73.6097	1040.04	634.057	42.0694	1077.13	842.562	40.3327	1102.41	817.972	29.4697	1032.69	752.177	466.753	1256.93	703.331	88.5148	1324.13	842.461	37.6553	1375.51	734.307	465.209	1187.34	703.765	84.5418	1125.52	843.783	35.5725	1076.8
0.093	825.018	958.52	1360.07	839.524	958.099	1093.32	664.112	983.649	1259.99	664.9	981.909	1172.16	764.463	1010.48	1054.16	743.264	1011.42	1387	747.149	842.491	1391.68	752.327	473.745	1372.73	739.237	421.372	1380.27	790.806	407.423	1329.98	694.79	73.9187	1410.81	636.153	48.2614	1376.24	839.442	42.0215	1342.03	810.679	32.5749	1421.03	755.908	856.394	1053.95	727.207	473.729	1073.26	716.711	419.14	1065.64	767.12	401.248	1114.82	694.333	73.6057	1040.05	634.058	42.0735	1077.14	842.566	40.3316	1102.4	817.963	29.4748	1032.68	752.2	466.755	1256.94	703.334	88.5187	1324.12	842.464	37.6514	1375.51	734.304	465.207	1187.35	703.774	84.5494	1125.52	843.787	35.5672	1076.8
0.1	825.038	958.526	1360.08	839.552	958.093	1093.32	664.132	983.653	1259.99	664.925	981.911	1172.16	764.488	1010.48	1054.17	743.293	1011.43	1387.01	747.175	842.496	1391.69	752.339	473.751	1372.73	739.259	421.372	1380.27	790.825	407.416	1329.98	694.795	73.9209	1410.81	636.15	48.2666	1376.25	839.45	42.0253	1342.04	810.682	32.5705	1421.03	755.935	856.392	1053.95	727.211	473.736	1073.26	716.711	419.144	1065.64	767.135	401.247	1114.83	694.343	73.6094	1040.05	634.058	42.0703	1077.14	842.568	40.3344	1102.41	817.973	29.4752	1032.69	752.213	466.748	1256.95	703.324	88.5271	1324.12	842.46	37.6552	1375.51	734.321	465.206	1187.35	703.769	84.5441	1125.52	843.784	35.5681	1076.8
0.107	825.072	958.522	1360.08	839.581	958.093	1093.33	664.17	983.653	1259.99	664.966	981.916	1172.15	764.509	1010.46	1054.16	743.315	1011.43	1387	747.19	842.491	1391.67	752.31	473.163	1372.18	739.286	421.409	1380.28	790.837	407.411	1329.98	694.801	73.9202	1410.81	636.154	48.2653	1376.24	839.46	42.0249	1342.03	810.678	32.5744	1421.02	755.954	856.393	1053.95	727.215	473.751	1073.26	716.732	419.144	1065.64	767.154	401.252	1114.82	694.333	73.6091	1040.05	634.064	42.065	1077.14	842.558	40.3342	1102.41	817.965	29.4719	1032.69	752.251	466.742	1256.94	703.325	88.5142	1324.13	842.46	37.6519	1375.51	734.341	465.2	1187.34	703.772	84.5556	1125.53	843.796	35.5672	1076.8
0.113	825.102	958.526	1360.08	839.605	958.092	1093.32	664.202	983.652	1259.99	664.985	981.91	1172.15	764.527	1010.46	1054.16	743.338	1011.44	1387.01	747.22	842.491	1391.68	752.328	473.167	1372.16	739.308	421.418	1380.28	790.864	407.417	1329.97	694.802	73.9141	1410.8	636.148	48.2737	1376.24	839.455	42.0236	1342.03	810.683	32.577	1421.03	755.97	856.392	1053.95	727.235	473.769	1073.26	716.735	419.136	1065.64	767.155	401.25	1114.82	694.342	73.6204	1040.04	634.062	42.0729	1077.14	842.563	40.3332	1102.41	817.974	29.48	1032.69	752.277	466.728	1256.94	703.321	88.5203	1324.11	842.473	37.6582	1375.5	734.363	465.206	1187.34	703.768	84.5452	1125.52	843.795	35.5647	1076.8
0.12	825.126	958.528	1360.09	839.642	958.096	1093.32	664.228	983.647	1259.99	665.023	981.909	1172.16	764.549	1010.47	1054.15	743.372	1011.44	1387.01	747.241	842.496	1391.67	752.346	473.166	1372.17	739.307	421.354	1380.27	790.863	407.407	1329.98	694.796	73.9195	1410.81	636.146	48.2657	1376.23	839.449	42.023	1342.04	810.679	32.575	1421.03	756.003	856.385	1053.96	727.246	473.756	1073.26	716.746	419.144	1065.65	767.164	401.249	1114.8	694.335	73.6174	1040.04	634.058	42.077	1077.15	842.57	40.3248	1102.39	817.976	29.4698	1032.68	752.319	466.724	1256.94	703.327	88.5143	1324.11	842.465	37.65	1375.49	734.38	465.19	1187.33	703.774	84.5459	1125.53	843.798	35.5569	1076.79
0.127	825.157	958.533	1360.09	839.66	958.099	1093.31	664.256	983.647	1260	665.046	981.915	1172.16	764.576	1010.46	1054.15	743.397	1011.44	1387	747.267	842.5	1391.67	752.398	473.74	1372.72	739.341	421.419	1380.28	790.886	407.399	1329.97	694.808	73.9195	1410.8	636.149	48.2717	1376.23	839.459	42.0166	1342.04	810.683	32.5789	1421.02	756.023	856.384	1053.95	727.257	473.745	1073.26	716.759	419.133	1065.65	767.172	401.244	1114.8	694.333	73.6232	1040.03	634.057	42.0776	1077.14	842.574	40.3305	1102.4	817.969	29.4702	1032.68	752.323	466.742	1256.93	703.331	88.5165	1324.11	842.47	37.6486	1375.51	734.391	465.208	1187.35	703.783	84.5428	1125.53	843.797	35.5602	1076.78
0.133	825.188	958.533	1360.09	839.69	958.102	1093.31	664.289	983.649	1260	665.061	981.92	1172.17	764.6	1010.46	1054.15	743.43	1011.45	1387	747.292	842.498	1391.68	752.42	473.74	1372.72	739.332	421.368	1380.27	790.899	407.402	1329.97	694.797	73.9239	1410.81	636.149	48.2703	1376.24	839.453	42.02	1342.03	810.684	32.5765	1421.02	756.03	856.386	1053.95	727.268	473.743	1073.26	716.764	419.142	1065.64	767.184	401.242	1114.81	694.331	73.623	1040.04	634.057	42.0806	1077.15	842.571	40.3263	1102.39	817.971	29.4753	1032.68	752.349	466.73	1256.94	703.322	88.5251	1324.11	842.472	37.654	1375.5	734.421	465.206	1187.33	703.78	84.5467	1125.53	843.794	35.5609	1076.79
0.14	825.225	958.534	1360.1	839.716	958.103	1093.32	664.331	983.644	1260.01	665.097	981.913	1172.16	764.621	1010.47	1054.15	743.457	1011.45	1387	747.322	842.497	1391.67	752.379	473.168	1372.17	739.348	421.367	1380.28	790.916	407.391	1329.98	694.8	73.9235	1410.8	636.14	48.2836	1376.24	839.45	42.0207	1342.04	810.679	32.5761	1421.03	756.057	856.382	1053.96	727.272	473.746	1073.26	716.763	419.139	1065.66	767.186	401.235	1114.81	694.343	73.6118	1040.05	634.06	42.0921	1077.15	842.56	40.3224	1102.39	817.971	29.4753	1032.68	752.361	466.731	1256.94	703.316	88.5235	1324.11	842.468	37.6484	1375.5	734.412	465.206	1187.35	703.776	84.5487	1125.53	843.792	35.5637	1076.79
0.147	825.247	958.54	1360.1	839.736	958.11	1093.31	664.369	983.639	1260.01	665.116	981.92	1172.17	764.659	1010.46	1054.15	743.494	1011.47	1387.01	747.35	842.509	1391.68	752.399	473.167	1372.18	739.371	421.373	1380.26	790.919	407.393	1329.97	694.805	73.9187	1410.8	636.141	48.2732	1376.22	839.447	42.0223	1342.04	810.674	32.5773	1421.02	756.078	856.384	1053.95	727.287	473.77	1073.27	716.77	419.144	1065.65	767.192	401.245	1114.83	694.332	73.6156	1040.06	634.057	42.0811	1077.14	842.573	40.3247	1102.4	817.964	29.4832	1032.68	752.381	466.735	1256.94	703.316	88.5293	1324.11	842.466	37.6564	1375.51	734.407	465.215	1187.35	703.787	84.5495	1125.53	843.794	35.5599	1076.79
0.153	825.289	958.543	1360.1	839.76	958.109	1093.33	664.397	983.638	1260.02	665.154	981.917	1172.18	764.683	1010.47	1054.16	743.529	1011.47	1387	747.375	842.509	1391.68	752.421	473.164	1372.18	739.376	421.377	1380.28	790.94	407.381	1329.97	694.811	73.9309	1410.8	636.149	48.2787	1376.24	839.449	42.0213	1342.03	810.677	32.5774	1421.02	756.093	856.385	1053.95	727.297	473.8	1073.26	716.771	419.145	1065.65	767.19	401.235	1114.82	694.325	73.6182	1040.06	634.052	42.0993	1077.16	842.569	40.3262	1102.4	817.965	29.476	1032.68	752.234	466.775	1256.96	703.325	88.53	1324.11	842.459	37.6579	1375.5	734.429	465.207	1187.35	703.782	84.5508	1125.54	843.788	35.5633	1076.79
0.16	825.324	958.537	1360.09	839.8	958.112	1093.32	664.43	983.633	1260.02	665.179	981.918	1172.18	764.703	1010.47	1054.15	743.567	1011.47	1387	747.405	842.514	1391.68	752.435	473.161	1372.19	739.403	421.373	1380.27	790.966	407.383	1329.97	694.816	73.9259	1410.81	636.146	48.2816	1376.24	839.449	42.0135	1342.04	810.676	32.5828	1421.03	756.117	856.392	1053.95	727.31	473.748	1073.26	716.789	419.148	1065.65	767.206	401.238	1114.82	694.33	73.6307	1040.05	634.06	42.0781	1077.15	842.572	40.3291	1102.4	817.969	29.4844	1032.68	752.41	466.733	1256.93	703.326	88.5262	1324.11	842.461	37.6666	1375.51	734.445	465.209	1187.35	703.787	84.5514	1125.53	843.797	35.569	1076.78
0.167	825.36	958.543	1360.09	839.825	958.113	1093.31	664.471	983.632	1260.01	665.205	981.916	1172.19	764.733	1010.46	1054.16	743.588	1011.48	1387	747.434	842.511	1391.67	752.458	473.162	1372.17	739.441	421.367	1380.26	790.985	407.374	1329.97	694.823	73.9366	1410.8	636.153	48.279	1376.24	839.455	42.0251	1342.03	810.675	32.5818	1421.03	756.126	856.386	1053.95	727.316	473.759	1073.26	716.788	419.15	1065.65	767.204	401.225	1114.82	694.335	73.6383	1040.04	634.058	42.1044	1077.16	842.57	40.327	1102.39	817.969	29.4711	1032.67	752.296	466.773	1256.96	703.313	88.5327	1324.1	842.464	37.6616	1375.5	734.448	465.212	1187.34	703.799	84.5471	1125.53	843.796	35.5604	1076.78
0.173	825.391	958.537	1360.1	839.849	958.114	1093.3	664.505	983.62	1260.01	665.221	981.909	1172.17	764.754	1010.46	1054.15	743.634	1011.48	1386.99	747.469	842.506	1391.67	752.486	473.161	1372.16	739.454	421.36	1380.27	791.003	407.369	1329.96	694.816	73.9369	1410.8	636.156	48.2792	1376.23	839.452	42.0254	1342.03	810.671	32.5733	1421.03	756.157	856.386	1053.94	727.328	473.766	1073.26	716.795	419.145	1065.65	767.226	401.234	1114.82	694.335	73.615	1040.06	634.061	42.0922	1077.16	842.57	40.328	1102.39	817.97	29.4823	1032.67	752.31	466.775	1256.96	703.32	88.5308	1324.1	842.467	37.6611	1375.5	734.455	465.213	1187.35	703.798	84.5528	1125.53	843.793	35.5594	1076.78
0.18	825.429	958.539	1360.09	839.879	958.122	1093.31	664.531	983.614	1260	665.256	981.902	1172.17	764.768	1010.45	1054.14	743.666	1011.47	1386.98	747.508	842.509	1391.67	752.511	473.156	1372.17	739.478	421.368	1380.26	791.036	407.376	1329.96	694.828	73.9343	1410.8	636.153	48.2932	1376.23	839.457	42.0225	1342.03	810.671	32.5777	1421.03	756.172	856.387	1053.95	727.338	473.748	1073.26	716.817	419.145	1065.65	767.236	401.242	1114.81	694.325	73.6268	1040.05	634.059	42.0879	1077.15	842.572	40.3267	1102.39	817.967	29.4809	1032.68	752.328	466.774	1256.96	703.323	88.5422	1324.1	842.467	37.6583	1375.51	734.468	465.211	1187.35	703.798	84.5443	1125.53	843.798	35.5614	1076.77
0.187	825.464	958.539	1360.09	839.901	958.108	1093.3	664.573	983.61	1260.01	665.28	981.901	1172.16	764.778	1010.46	1054.13	743.692	1011.48	1386.99	747.54	842.517	1391.67	752.525	473.157	1372.17	739.499	421.371	1380.26	791.057	407.382	1329.97	694.833	73.9384	1410.8	636.154	48.2858	1376.23	839.453	42.0276	1342.03	810.675	32.578	1421.03	756.192	856.385	1053.94	727.357	473.746	1073.26	716.818	419.149	1065.65	767.237	401.235	1114.82	694.336	73.6221	1040.06	634.063	42.1046	1077.16	842.574	40.3258	1102.39	817.972	29.4774	1032.66	752.352	466.771	1256.96	703.332	88.5411	1324.1	842.46	37.6605	1375.51	734.484	465.217	1187.35	703.806	84.5495	1125.53	843.802	35.5693	1076.78
0.193	825.486	958.542	1360.1	839.923	958.116	1093.31	664.602	983.613	1260.01	665.302	981.913	1172.17	764.805	1010.46	1054.13	743.727	1011.47	1386.99	747.571	842.511	1391.67	752.53	473.16	1372.2	739.516	421.372	1380.27	791.057	407.368	1329.97	694.829	73.934	1410.8	636.165	48.2884	1376.23	839.453	42.0217	1342.03	810.668	32.5779	1421.03	756.224	856.383	1053.93	727.361	473.751	1073.26	716.826	419.157	1065.65	767.248	401.233	1114.82	694.332	73.6334	1040.05	634.06	42.1049	1077.16	842.569	40.3277	1102.4	817.966	29.4737	1032.68	752.363	466.776	1256.95	703.333	88.5473	1324.09	842.468	37.6653	1375.52	734.486	465.218	1187.35	703.796	84.5538	1125.54	843.794	35.5639	1076.78
0.2	825.518	958.546	1360.11	839.958	958.109	1093.3	664.638	983.6	1260.01	665.33	981.912	1172.17	764.818	1010.45	1054.13	743.754	1011.47	1386.99	747.601	842.518	1391.67	752.531	473.166	1372.2	739.51	421.369	1380.28	791.076	407.368	1329.98	694.819	73.9477	1410.8	636.161	48.2997	1376.22	839.456	42.0279	1342.03	810.667	32.5802	1421.04	756.241	856.38	1053.93	727.379	473.749	1073.26	716.837	419.152	1065.65	767.266	401.239	1114.82	694.34	73.6385	1040.05	634.062	42.1012	1077.16	842.567	40.3269	1102.4	817.969	29.4782	1032.67	752.521	466.734	1256.93	703.326	88.5465	1324.09	842.463	37.661	1375.51	734.479	465.222	1187.37	703.806	84.5495	1125.53	843.795	35.5649	1076.78
0.207	825.553	958.55	1360.1	839.984	958.111	1093.31	664.669	983.603	1260	665.36	981.904	1172.17	764.842	1010.45	1054.13	743.785	1011.47	1386.99	747.637	842.514	1391.67	752.544	473.166	1372.2	739.536	421.419	1380.29	791.082	407.357	1329.96	694.829	73.9559	1410.81	636.162	48.2992	1376.23	839.457	42.0241	1342.04	810.664	32.5829	1421.02	756.265	856.379	1053.93	727.383	473.733	1073.26	716.842	419.153	1065.65	767.268	401.238	1114.82	694.331	73.6285	1040.07	634.065	42.1034	1077.16	842.572	40.3324	1102.4	817.962	29.476	1032.68	752.4	466.782	1256.95	703.342	88.55	1324.1	842.464	37.6663	1375.52	734.498	465.219	1187.36	703.799	84.5567	1125.54	843.793	35.5658	1076.78
0.213	825.59	958.546	1360.09	840.003	958.101	1093.29	664.709	983.602	1260.01	665.39	981.915	1172.17	764.853	1010.45	1054.11	743.806	1011.46	1386.99	747.672	842.52	1391.66	752.555	473.171	1372.21	739.54	421.42	1380.29	791.091	407.363	1329.98	694.827	73.9584	1410.81	636.167	48.2954	1376.23	839.456	42.028	1342.02	810.67	32.5813	1421.04	756.286	856.374	1053.93	727.405	473.731	1073.26	716.861	419.146	1065.65	767.283	401.235	1114.81	694.339	73.6412	1040.06	634.071	42.1041	1077.17	842.578	40.3357	1102.39	817.964	29.4822	1032.67	752.424	466.771	1256.96	703.344	88.5491	1324.09	842.468	37.664	1375.52	734.505	465.218	1187.36	703.807	84.5563	1125.55	843.807	35.5659	1076.78
