Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	51.73	630.65	41.73	1951.13	0	1151.82	3034.61	-0	-0	-0	2149	0	1465.7	-0
2	49.36	617.22	42.8	1950.72	0	1157.3	4424.73	59.28	189.82	-6.56	2335.36	0	1235.51	18847.6
3	52.87	615.54	41.58	1942.21	0	1154.64	6689.74	74.39	295.56	33.26	2252.26	0	1289.89	9838.72
4	55.69	613.4	38.53	1936.53	0	1150.94	6303.49	76.22	248.11	38.6	2347.33	0	1254.24	11243
5	54.55	593.87	44.1	1930.95	0	1157.99	4913.48	55.77	202.03	20.6	2379.42	0	1233.83	6312.8
6	60.88	591.89	40.59	1938.35	0	1153.65	4914.31	38.38	182.19	73.24	2302.75	0	1253.47	38130.1
7	55.69	573.58	36.09	1936.17	0	1156.63	6430.98	24.26	157.62	81.48	2196.9	0	1288.09	17373.3
8	62.79	563.66	42.04	1925.5	0	1156.79	5412.93	21.97	160.68	4.58	2253.9	0	1250.2	-3269.82
9	60.96	552.52	34.94	1921.41	0	1152.63	6137.13	15.56	173.65	3.89	2325.92	0	1224.85	16054.3
10	59.36	533.91	28.38	1914.4	0	1155.19	7721.74	-2.75	203.09	17.78	2318.67	0	1251.15	16049.3
11	73.39	526.58	38.38	1936.34	0	1157.93	6044.17	-4.04	185.7	8.32	2303.07	0	1245.94	10800.7
12	61.42	507.2	36.85	1922.78	0	1158.53	2094.23	-20.07	198.36	23.5	2209.94	0	1279.52	12809.4
13	67.14	495.15	25.1	1908.04	0	1155.65	8294.1	-17.85	182.5	31.13	2351.21	0	1248.68	17368.8
14	70.42	479.89	30.59	1910.02	0	1158.82	7071.2	-26.78	198.52	-0.53	2310.77	0	1248.44	11155.3
15	66.07	462.95	32.58	1911.13	0	1159.77	2880.1	-33.95	193.18	-6.71	2321.88	0	1237.21	13898.7
16	72.78	449.22	26.09	1915.56	0	1157.72	6000.42	-35.17	198.06	15.41	2284.86	0	1279.01	8358.53
17	73.17	430.45	23.35	1904.08	0	1160.07	7596.21	-33.49	206.91	0.99	2263.09	0	1276.62	9788.47
18	68.89	419.92	28.92	1888.38	0	1156.43	3341.91	-28.99	200.5	-8.54	2304.37	0	1236.79	12090.5
19	74.54	394.74	23.5	1896.59	0	1160.86	6753.92	-29.6	226.29	4.58	2322.16	0	1265.98	8347.7
20	66.83	382.84	21.36	1894.42	0	1163.99	5903.93	-23.96	241.39	3.28	2276.08	0	1269.43	17687.5
21	75.23	365.91	24.64	1902.63	0	1161.32	2311.1	-22.89	279.08	-7.71	2296.21	0	1285.24	13427.3
22	69.81	343.48	22.05	1891.41	0	1165.14	3638.47	-24.26	302.73	-8.7	2291.35	0	1275.05	6109.08
23	66.53	334.78	14.65	1878.78	0	1157.33	7897.52	-17.78	340.12	-13.81	2307.35	0	1277.29	16473.5
24	71.56	309.14	18.62	1873.99	0	1161.92	6624.22	-30.98	348.82	-28.84	2315.38	0	1280.95	10379.1
25	64.09	294.19	21.36	1890.44	0	1168.53	2559.47	-20.29	349.88	-20.45	2287.12	0	1292.76	12813
26	66.83	272.83	13.96	1901.44	0	1165.68	3798.42	-37.69	345.76	-20.83	2283.91	0	1292.53	11465.6
27	64.39	255.43	12.51	1858.76	0	1159.91	6246.67	-33.65	340.27	-38.6	2285.72	0	1281.33	10417.6
28	58.52	229.34	13.66	1861.21	0	1168.72	4754.76	-38.68	340.12	-39.44	2305.71	0	1282.67	13190
29	58.52	211.18	11.52	1867.03	0	1172.38	5070.13	-48.29	352.17	-34.1	2299.63	0	1291.52	13846.9
30	55.69	189.06	9.23	1893.94	0	1171.48	4032.81	-37.31	360.26	-48.22	2298.19	0	1292.36	10904
31	52.95	163.88	8.85	1915.3	0	1178.18	1161.39	-49.9	368.35	-52.57	2272.32	0	1288.58	12403.5
32	44.17	148.77	4.96	1783.51	0	1164.46	8158.48	-42.11	373.69	-47.76	2290.67	0	1287.53	9904.96
33	41.43	125.73	5.26	1865.59	0	1175.17	6624.54	-45.93	393.52	-52.8	2305.64	0	1291.02	11029.1
34	33.49	103.91	4.65	1830.63	0	1191.05	3868.23	-51.12	394.29	-46.62	2279.56	0	1295.07	12297.9
35	31.59	88.35	4.35	1927.25	0	1196.01	2568.34	-51.65	404.97	-35.48	2267.13	0	1297.53	8988.08
36	23.04	71.11	-1.45	1926.82	0	1188.33	2580.5	-54.78	411.38	-36.77	2275.79	0	1292.86	11971.5
37	8.85	56.92	-3.05	1564.47	0	1196.7	9343.94	-44.25	425.57	-49.36	2303.3	0	1282.61	11988.6
