Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-0.00873	7.18117	5.23464	1.13771	2.01616	4.16579	-1.83829	-5.38403	22.3631	2.53903	-3.85647	30.0302	2.36451	-17.4458	2.41465	-3.03708	-19.0854	17.6236	4.50224	6.29034	4.798	10.045	7.08935	9.6189	6.19264	10.1559	20.6036	6.08749	12.4933	20.5141
1	0.03105	7.24359	5.12643	1.14278	2.29195	4.06382	-1.69443	-5.24914	22.2199	2.57129	-3.64896	29.6771	2.38285	-17.3653	3.07097	-2.97188	-19.6623	17.871	5.03516	6.20354	4.26554	10.1763	7.04625	8.792	6.9897	9.94545	19.5061	6.54042	12.706	19.3069
2	0.126615	7.25778	5.04885	1.15725	2.52942	3.99393	-1.50583	-5.01426	22.0866	2.65932	-3.32681	29.3002	2.46756	-17.573	3.96071	-2.95308	-20.2627	18.2887	5.40419	6.14906	2.76451	10.1109	7.0653	7.24227	7.89693	9.87006	17.1706	7.0133	12.8029	17.1226
3	0.30246	7.18274	5.01405	1.20072	2.68833	3.96995	-1.24183	-4.66093	21.9863	2.83319	-2.92059	29.007	2.5804	-17.979	4.95792	-2.99433	-20.7638	18.998	5.4559	6.19137	0.549015	9.67358	7.20683	5.32537	8.66078	9.76622	13.9307	7.22472	12.6055	14.1927
4	0.566495	6.98621	5.00714	1.28962	2.73207	3.98334	-0.882475	-4.22061	21.957	3.12372	-2.50553	28.873	2.68984	-18.3325	6.08602	-3.10641	-20.9616	20.0606	5.19796	6.29625	-1.56003	8.88394	7.36152	3.78627	9.04645	9.50457	10.6032	6.95657	12.0741	11.2276
5	0.894825	6.6559	4.9969	1.4218	2.6304	4.00288	-0.42498	-3.73346	22.0289	3.5474	-2.11607	28.8679	2.79167	-18.3592	7.46761	-3.27942	-20.7177	21.373	4.7035	6.29449	-2.81452	7.94914	7.30246	3.09327	8.93036	9.10139	7.86659	6.27402	11.3681	8.84738
6	1.22994	6.18912	4.94514	1.58177	2.37197	3.99274	0.11912	-3.22933	22.1785	4.10107	-1.75481	28.8707	2.87056	-17.9352	9.16857	-3.49375	-20.0569	22.7289	3.86527	6.0832	-2.99938	6.89576	6.90106	3.15437	8.17489	8.61196	5.86651	5.26985	10.6894	7.13191
7	1.51712	5.61517	4.83289	1.75794	1.98583	3.93591	0.727445	-2.74674	22.3247	4.75964	-1.43777	28.7469	2.88724	-17.0854	11.0832	-3.73601	-19.1473	23.9424	2.65155	5.67366	-2.34129	5.6735	6.22341	3.64502	6.83708	8.06525	4.4607	4.02389	10.1631	5.8763
8	1.72582	4.99941	4.66976	1.94415	1.54552	3.84831	1.36019	-2.31753	22.357	5.47012	-1.17074	28.42	2.80966	-15.9141	12.9587	-3.98805	-18.2217	24.909	1.21883	5.10041	-1.27131	4.39815	5.43982	4.31525	5.19736	7.48873	3.44558	2.71786	9.82553	4.91969
9	1.85315	4.42437	4.47459	2.12481	1.12818	3.76199	1.96771	-1.97859	22.1743	6.16124	-0.970818	27.8932	2.63371	-14.5873	14.5415	-4.24436	-17.4159	25.5947	-0.23065	4.41301	-0.165365	3.25896	4.70173	5.02301	3.54894	6.94624	2.65524	1.55001	9.63929	4.17753
10	1.92363	3.97017	4.26902	2.27872	0.780194	3.6982	2.51271	-1.8116	21.7374	6.77267	-0.893998	27.2218	2.37286	-13.2933	15.708	-4.5287	-16.7195	26.0141	-1.48747	3.72494	0.81233	2.37704	4.10232	5.69155	2.13124	6.51152	2.01991	0.630558	9.5304	3.59831
11	1.96334	3.68393	4.08457	2.39529	0.520664	3.65689	2.96761	-1.9133	21.1038	7.2767	-0.989266	26.4681	2.04597	-12.1208	16.4857	-4.86152	-16.0878	26.2182	-2.40095	3.15777	1.66755	1.78258	3.69062	6.3044	1.0879	6.20112	1.53083	-0.021334	9.4342	3.15406
12	1.98513	3.56332	3.95158	2.4773	0.347126	3.63227	3.3187	-2.27983	20.3815	7.6764	-1.25242	25.6798	1.69325	-11.1194	16.977	-5.23327	-15.4905	26.268	-2.95487	2.78955	2.45344	1.43722	3.45739	6.88137	0.42716	5.9862	1.1789	-0.442324	9.31864	2.8264
13	1.9844	3.56489	3.88249	2.53501	0.245986	3.62727	3.56132	-2.78381	19.6562	7.98599	-1.64683	24.8892	1.3748	-10.3744	17.2821	-5.61276	-14.8917	26.2085	-3.23906	2.65144	3.2006	1.26026	3.33218	7.44171	0.05698	5.84191	0.93362	-0.69732	9.18864	2.59053
14	1.94975	3.62941	3.87204	2.57299	0.19844	3.64814	3.69903	-3.3431	18.9757	8.21264	-2.1105	24.1102	1.11571	-9.84347	17.4803	-5.95803	-14.2775	26.068	-3.36531	2.6912	3.91833	1.15617	3.23875	7.9902	-0.13633	5.75554	0.761235	-0.863148	9.06577	2.41054
15	1.87542	3.70317	3.90318	2.58498	0.176724	3.69814	3.74554	-3.91795	18.3446	8.36158	-2.58304	23.3519	0.914265	-9.40169	17.6204	-6.24415	-13.6574	25.8751	-3.41489	2.80482	4.61534	1.05453	3.1421	8.52718	-0.236025	5.71664	0.64022	-1.00096	8.96458	2.25487
16	1.7635	3.74879	3.95264	2.56825	0.156732	3.77302	3.7203	-4.45245	17.735	8.44852	-3.05212	22.6248	0.77108	-8.9711	17.7231	-6.48133	-13.0331	25.6623	-3.42838	2.90318	5.30004	0.929996	3.04204	9.05734	-0.283755	5.71475	0.556965	-1.13878	8.88914	2.10792
17	1.62336	3.74871	4.00113	2.52629	0.123294	3.86193	3.64736	-4.9154	17.1194	8.49426	-3.52982	21.9329	0.678565	-8.50908	17.7964	-6.69425	-12.3961	25.4571	-3.42399	2.93636	5.97172	0.798898	2.94282	9.58617	-0.298185	5.73793	0.497265	-1.26854	8.83952	1.96713
18	1.46826	3.69923	4.04083	2.4585	0.060614	3.95509	3.55455	-5.29912	16.4853	8.51026	-4.00334	21.274	0.62003	-8.01504	17.8371	-6.89458	-11.7544	25.2759	-3.40711	2.9036	6.61919	0.699252	2.84771	10.1133	-0.286085	5.774	0.44795	-1.35995	8.81633	1.83565
19	1.3088	3.60667	4.07036	2.36219	-0.04506	4.04087	3.46838	-5.62775	15.8285	8.50179	-4.4525	20.6324	0.568175	-7.51295	17.8325	-7.08638	-11.1336	25.1163	-3.37565	2.84771	7.22823	0.661602	2.77687	10.6294	-0.24991	5.81256	0.400175	-1.38866	8.81744	1.71271
20	1.15277	3.48604	4.08857	2.23774	-0.201114	4.10433	3.4091	-5.96035	15.1403	8.4738	-4.86996	19.9796	0.487945	-7.00122	17.7622	-7.27522	-10.5648	24.9612	-3.32866	2.81108	7.78732	0.69562	2.763	11.1233	-0.196635	5.84525	0.34785	-1.35274	8.84081	1.59314
21	1.00841	3.35074	4.09488	2.08624	-0.41173	4.13746	3.38891	-6.35917	14.4102	8.42753	-5.2451	19.2942	0.351775	-6.43	17.6122	-7.46143	-10.0751	24.7947	-3.26843	2.79114	8.29183	0.78765	2.82205	11.5935	-0.13501	5.86826	0.28632	-1.27455	8.89231	1.47516
22	0.87971	3.20775	4.09148	1.91251	-0.672666	4.14134	3.40583	-6.86107	13.6369	8.36462	-5.59245	18.5695	0.15169	-5.74526	17.3883	-7.65026	-9.64851	24.6054	-3.19666	2.75876	8.74976	0.905752	2.94035	12.0482	-0.07053	5.88656	0.214185	-1.18934	8.97808	1.36192
23	0.75505	3.05382	4.08763	1.72895	-0.968796	4.12359	3.43314	-7.43616	12.8394	8.29136	-5.95731	17.8114	-0.087555	-4.98128	17.1157	-7.85435	-9.23213	24.3842	-3.11272	2.71889	9.17779	1.02268	3.09489	12.4939	-0.005575	5.91108	0.133335	-1.12247	9.09252	1.25587
24	0.62076	2.88424	4.0907	1.55102	-1.286	4.09633	3.44155	-8.03201	12.0438	8.21931	-6.3569	17.0328	-0.32938	-4.24838	16.8266	-8.07586	-8.79827	24.1272	-3.01457	2.73434	9.59507	1.13598	3.27161	12.9285	0.057135	5.94982	0.04828	-1.0727	9.22043	1.15588
25	0.46806	2.6978	4.1045	1.38995	-1.61647	4.07125	3.41249	-8.5985	11.2693	8.15848	-6.77415	16.2466	-0.54376	-3.63368	16.5432	-8.30428	-8.34605	23.8359	-2.90434	2.84529	10.0151	1.25606	3.45963	13.3433	0.11422	6.00589	-0.03447	-1.02286	9.34654	1.05662
26	0.29049	2.50127	4.13269	1.24665	-1.95557	4.05834	3.33575	-9.09015	10.5224	8.107	-7.17763	15.465	-0.714185	-3.14731	16.2708	-8.52312	-7.87898	23.5191	-2.78421	3.01183	10.4415	1.38356	3.63941	13.7341	0.167995	6.08024	-0.107985	-0.964662	9.46197	0.952278
