Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	843.17	1035.78	1332.79	847.313	1032.54	1100.51	684.83	1077.42	1252.73	689.909	1076.34	1158.36	787.724	1096.46	1065.57	779.308	1098.89	1358.96	747.049	930.001	1395.2	755.839	530.637	1390.94	745.768	485.029	1397.61	783.242	457.095	1341.79	663.203	91.7359	1403.22	629.444	51.3849	1366.17	842.078	46.1167	1339.82	807.556	31.8699	1419.76	732.273	920.767	1039.45	727.263	529.684	1047.89	723.891	477.672	1044.4	756.1	442.423	1094	661.191	85.0314	1037.23	614.808	47.2187	1075.03	819.805	47.5048	1113.21	790.128	29.9672	1033.11	722.609	516.188	1281.19	696.599	99.6568	1326.91	835.047	42.1713	1370.33	704.233	517.861	1161.11	682.14	100.113	1117.85	819.414	40.845	1081.37
0.007	843.183	1035.79	1332.8	847.324	1032.54	1100.52	684.845	1077.43	1252.75	689.909	1076.34	1158.38	787.734	1096.46	1065.57	779.309	1098.89	1358.97	747.064	930.007	1395.2	755.84	530.643	1390.94	745.789	485.031	1397.59	783.242	457.082	1341.8	663.206	91.7451	1403.23	629.452	51.3823	1366.17	842.075	46.1161	1339.82	807.552	31.8707	1419.77	732.278	920.777	1039.45	727.261	529.683	1047.89	723.879	477.672	1044.4	756.098	442.423	1094	661.178	85.0336	1037.23	614.813	47.2218	1075.03	819.807	47.5027	1113.21	790.13	29.9666	1033.11	722.596	516.185	1281.18	696.606	99.6606	1326.91	835.05	42.1595	1370.33	704.222	517.87	1161.12	682.139	100.115	1117.85	819.413	40.8462	1081.37
0.013	843.186	1035.78	1332.79	847.328	1032.53	1100.52	685.967	1076.91	1253.01	689.916	1076.34	1158.38	787.732	1096.46	1065.57	779.314	1098.89	1358.97	747.076	930.001	1395.2	755.842	530.641	1390.94	745.784	485.031	1397.59	783.238	457.098	1341.79	663.21	91.7407	1403.23	629.447	51.3926	1366.16	842.084	46.1176	1339.82	807.545	31.8686	1419.75	732.271	920.775	1039.46	727.26	529.689	1047.88	723.883	477.68	1044.4	756.093	442.414	1094	661.185	85.0368	1037.23	614.811	47.2272	1075.03	819.802	47.504	1113.21	790.125	29.964	1033.12	722.599	516.184	1281.18	696.608	99.6501	1326.91	835.047	42.168	1370.32	704.226	517.867	1161.12	682.136	100.109	1117.85	819.415	40.8558	1081.37
0.02	843.204	1035.78	1332.79	847.326	1032.54	1100.51	684.853	1077.43	1252.74	689.932	1076.34	1158.38	787.72	1096.46	1065.57	779.328	1098.88	1358.97	747.094	930.01	1395.2	755.848	530.643	1390.94	745.79	485.026	1397.6	783.239	457.105	1341.79	663.198	91.7534	1403.23	629.454	51.3969	1366.16	842.082	46.1121	1339.82	807.555	31.873	1419.75	732.266	920.777	1039.46	727.255	529.687	1047.88	723.874	477.678	1044.4	756.095	442.428	1094.01	661.188	85.0357	1037.23	614.821	47.2181	1075.04	819.81	47.4999	1113.21	790.124	29.9651	1033.11	722.612	516.19	1281.18	696.608	99.6642	1326.91	835.048	42.1613	1370.33	704.232	517.868	1161.13	682.141	100.109	1117.85	819.416	40.8455	1081.38
0.027	843.21	1035.78	1332.77	847.322	1032.55	1100.51	684.871	1077.42	1252.78	689.918	1076.34	1158.39	787.711	1096.47	1065.57	779.345	1098.88	1358.97	747.115	930.006	1395.22	755.856	530.652	1390.94	745.78	485.04	1397.59	783.235	457.104	1341.77	663.192	91.754	1403.22	629.451	51.3869	1366.16	842.079	46.1217	1339.82	807.556	31.8725	1419.75	732.263	920.771	1039.46	727.247	529.69	1047.89	723.877	477.679	1044.41	756.097	442.429	1094	661.192	85.0386	1037.23	614.814	47.2208	1075.05	819.798	47.5092	1113.21	790.116	29.9654	1033.11	722.602	516.192	1281.18	696.601	99.6643	1326.91	835.054	42.1699	1370.32	704.227	517.864	1161.13	682.141	100.109	1117.86	819.412	40.8592	1081.37
0.033	843.233	1035.78	1332.77	847.311	1032.55	1100.49	684.869	1077.44	1252.77	689.922	1076.34	1158.39	787.717	1096.47	1065.59	779.348	1098.88	1358.97	747.134	930.013	1395.21	755.848	530.653	1390.94	745.784	485.041	1397.59	783.237	457.11	1341.79	663.199	91.7579	1403.22	629.458	51.3957	1366.17	842.087	46.1226	1339.82	807.554	31.8801	1419.75	732.248	920.774	1039.47	727.233	529.694	1047.89	723.862	477.681	1044.4	756.09	442.435	1094.01	661.188	85.0409	1037.23	614.813	47.2168	1075.06	819.802	47.5052	1113.21	790.129	29.9634	1033.11	722.585	516.207	1281.18	696.602	99.6613	1326.91	835.046	42.1685	1370.32	704.231	517.856	1161.12	682.146	100.111	1117.86	819.411	40.8549	1081.38
0.04	843.238	1035.79	1332.76	847.309	1032.55	1100.48	684.883	1077.44	1252.8	689.921	1076.34	1158.41	787.703	1096.46	1065.57	779.378	1098.9	1358.97	747.153	930.015	1395.22	755.853	530.651	1390.94	745.784	485.035	1397.6	783.224	457.099	1341.79	663.191	91.7567	1403.22	629.452	51.3946	1366.17	842.079	46.1225	1339.82	807.552	31.8722	1419.76	732.235	920.777	1039.48	727.227	529.7	1047.89	723.864	477.681	1044.42	756.085	442.426	1094	661.174	85.0389	1037.24	614.806	47.2238	1075.05	819.809	47.5142	1113.21	790.126	29.969	1033.12	722.582	516.198	1281.19	696.604	99.6678	1326.92	835.043	42.184	1370.33	704.232	517.868	1161.14	682.141	100.106	1117.86	819.417	40.8544	1081.37
0.047	843.245	1035.78	1332.76	847.306	1032.54	1100.49	684.888	1077.44	1252.79	689.925	1076.35	1158.42	787.692	1096.45	1065.58	779.394	1098.91	1358.98	747.17	930.014	1395.23	755.836	530.659	1390.95	745.779	485.038	1397.6	783.226	457.114	1341.8	663.19	91.7523	1403.22	629.45	51.404	1366.17	842.079	46.1224	1339.81	807.546	31.8744	1419.76	732.22	920.773	1039.48	727.225	529.691	1047.9	723.856	477.686	1044.42	756.09	442.438	1094.01	661.179	85.0376	1037.24	614.805	47.2201	1075.06	819.807	47.5068	1113.21	790.131	29.962	1033.12	722.579	516.19	1281.19	696.608	99.659	1326.92	835.052	42.1741	1370.33	704.238	517.862	1161.14	682.145	100.104	1117.87	819.408	40.8563	1081.37
0.053	843.248	1035.77	1332.74	847.306	1032.54	1100.49	684.888	1077.45	1252.81	689.918	1076.34	1158.42	787.679	1096.44	1065.56	779.406	1098.9	1358.97	747.183	930.016	1395.23	755.84	530.656	1390.94	745.774	485.042	1397.61	783.21	457.115	1341.8	663.211	91.7464	1403.24	629.448	51.3857	1366.18	842.079	46.125	1339.82	807.551	31.8765	1419.76	732.208	920.776	1039.48	727.233	529.694	1047.9	723.854	477.682	1044.42	756.085	442.439	1094	661.186	85.0365	1037.25	614.811	47.2257	1075.06	819.803	47.5111	1113.2	790.124	29.965	1033.12	722.588	516.181	1281.2	696.594	99.6626	1326.92	835.053	42.1742	1370.32	704.227	517.861	1161.14	682.149	100.11	1117.87	819.413	40.8592	1081.38
0.06	843.252	1035.77	1332.75	847.289	1032.53	1100.48	684.885	1077.44	1252.81	689.92	1076.34	1158.42	787.672	1096.44	1065.58	779.413	1098.89	1358.97	747.185	930.018	1395.24	755.834	530.649	1390.95	745.765	485.034	1397.61	783.207	457.108	1341.8	663.21	91.7468	1403.23	629.451	51.3873	1366.17	842.069	46.1264	1339.82	807.546	31.8805	1419.77	732.193	920.772	1039.48	727.216	529.687	1047.9	723.848	477.678	1044.41	756.07	442.43	1094.01	661.185	85.0419	1037.25	614.824	47.2218	1075.06	819.802	47.5052	1113.21	790.12	29.959	1033.12	722.586	516.189	1281.21	696.595	99.6539	1326.93	835.048	42.176	1370.33	704.216	517.864	1161.14	682.133	100.109	1117.86	819.415	40.8527	1081.38
0.067	843.254	1035.76	1332.74	847.29	1032.53	1100.47	684.893	1077.43	1252.78	689.906	1076.34	1158.43	787.676	1096.43	1065.57	779.41	1098.89	1358.97	747.189	930.02	1395.24	755.832	530.648	1390.95	745.766	485.04	1397.62	783.216	457.105	1341.81	663.204	91.7448	1403.25	629.446	51.397	1366.19	842.077	46.126	1339.82	807.554	31.8736	1419.76	732.184	920.767	1039.49	727.201	529.687	1047.9	723.847	477.68	1044.43	756.064	442.423	1094.01	661.181	85.031	1037.25	614.813	47.2308	1075.06	819.801	47.5091	1113.21	790.124	29.9626	1033.12	722.577	516.181	1281.2	696.602	99.6704	1326.93	835.052	42.1825	1370.33	704.219	517.88	1161.15	682.139	100.108	1117.86	819.409	40.8567	1081.38
0.073	843.244	1035.77	1332.75	847.294	1032.53	1100.47	684.879	1077.44	1252.81	689.911	1076.34	1158.42	787.664	1096.42	1065.58	779.415	1098.89	1358.97	747.181	930.021	1395.24	755.827	530.655	1390.94	745.766	485.037	1397.61	783.215	457.123	1341.8	663.205	91.7468	1403.24	629.442	51.3978	1366.19	842.068	46.131	1339.82	807.548	31.8811	1419.76	732.173	920.767	1039.49	727.199	529.698	1047.9	723.846	477.684	1044.42	756.076	442.44	1094.01	661.18	85.0355	1037.25	614.812	47.2194	1075.06	819.805	47.5124	1113.2	790.123	29.9633	1033.12	722.579	516.193	1281.22	696.605	99.6652	1326.93	835.051	42.1834	1370.32	704.222	517.869	1161.14	682.139	100.112	1117.86	819.407	40.858	1081.38
0.08	843.234	1035.77	1332.74	847.288	1032.53	1100.48	684.877	1077.44	1252.81	689.905	1076.34	1158.43	787.675	1096.43	1065.58	779.406	1098.89	1358.98	747.178	930.025	1395.24	755.818	530.647	1390.96	745.763	485.033	1397.62	783.218	457.121	1341.8	663.204	91.7454	1403.24	629.457	51.3929	1366.19	842.072	46.1338	1339.82	807.556	31.883	1419.76	732.168	920.77	1039.49	727.19	529.689	1047.9	723.837	477.677	1044.42	756.067	442.432	1094.01	661.182	85.0313	1037.25	614.813	47.2233	1075.06	819.81	47.5233	1113.21	790.127	29.962	1033.11	722.573	516.183	1281.21	696.605	99.6615	1326.93	835.042	42.1964	1370.33	704.213	517.858	1161.14	682.14	100.101	1117.86	819.41	40.8596	1081.38
0.087	843.213	1035.76	1332.75	847.281	1032.53	1100.47	684.866	1077.45	1252.83	689.899	1076.34	1158.43	787.667	1096.44	1065.59	779.391	1098.9	1358.97	747.164	930.022	1395.24	755.82	530.652	1390.95	745.764	485.027	1397.61	783.216	457.121	1341.8	663.184	91.7572	1403.25	629.445	51.395	1366.19	842.078	46.1339	1339.82	807.557	31.8832	1419.76	732.169	920.771	1039.5	727.19	529.7	1047.91	723.838	477.688	1044.42	756.06	442.445	1094.01	661.182	85.0262	1037.25	614.815	47.216	1075.06	819.804	47.5158	1113.21	790.127	29.9711	1033.12	722.573	516.185	1281.21	696.598	99.6708	1326.92	835.055	42.1914	1370.33	704.198	517.866	1161.14	682.143	100.108	1117.86	819.416	40.8598	1081.37
0.093	843.213	1035.77	1332.75	847.276	1032.53	1100.49	684.855	1077.46	1252.81	689.885	1076.35	1158.43	787.669	1096.44	1065.59	779.371	1098.9	1358.98	747.149	930.026	1395.25	755.818	530.65	1390.96	745.759	485.032	1397.61	783.21	457.134	1341.8	663.203	91.7577	1403.24	629.453	51.3971	1366.18	842.078	46.1254	1339.82	807.56	31.8822	1419.76	732.161	920.772	1039.5	727.18	529.702	1047.9	723.833	477.68	1044.42	756.054	442.447	1094.02	661.177	85.039	1037.25	614.814	47.2169	1075.06	819.809	47.5034	1113.21	790.132	29.9653	1033.11	722.582	516.196	1281.2	696.611	99.6737	1326.92	835.065	42.1848	1370.32	704.195	517.868	1161.14	682.138	100.106	1117.86	819.406	40.8564	1081.38
0.1	843.197	1035.77	1332.76	847.273	1032.54	1100.5	684.837	1077.46	1252.81	689.886	1076.35	1158.43	787.673	1096.46	1065.6	779.341	1098.9	1358.99	747.136	930.028	1395.24	755.804	530.657	1390.96	745.756	485.031	1397.62	783.207	457.127	1341.8	663.177	91.7616	1403.23	629.447	51.3971	1366.19	842.079	46.1331	1339.82	807.557	31.8824	1419.75	732.159	920.771	1039.49	727.176	529.701	1047.9	723.826	477.69	1044.41	756.047	442.441	1094.01	661.185	85.0344	1037.25	614.815	47.2164	1075.06	819.809	47.5173	1113.2	790.133	29.9616	1033.12	722.578	516.192	1281.2	696.592	99.6736	1326.92	835.062	42.1878	1370.33	704.178	517.87	1161.14	682.143	100.11	1117.86	819.405	40.8575	1081.38
0.107	843.189	1035.77	1332.76	847.283	1032.54	1100.5	684.838	1077.45	1252.82	689.878	1076.35	1158.43	787.667	1096.46	1065.61	779.328	1098.88	1358.99	747.118	930.028	1395.24	755.798	530.656	1390.95	745.738	485.043	1397.62	783.206	457.127	1341.8	663.208	91.7496	1403.24	629.449	51.4035	1366.19	842.085	46.1322	1339.82	807.562	31.8897	1419.76	732.146	920.777	1039.5	727.158	529.708	1047.9	723.819	477.687	1044.43	756.035	442.456	1094.01	661.176	85.0377	1037.24	614.824	47.2254	1075.06	819.815	47.512	1113.21	790.127	29.9677	1033.12	722.574	516.197	1281.2	696.599	99.6741	1326.93	835.057	42.1917	1370.33	704.179	517.861	1161.13	682.143	100.111	1117.86	819.42	40.8569	1081.38
0.113	843.173	1035.77	1332.76	847.263	1032.54	1100.51	684.829	1077.45	1252.82	689.878	1076.35	1158.43	787.676	1096.46	1065.6	779.31	1098.88	1358.99	747.094	930.021	1395.24	755.79	530.663	1390.96	745.733	485.032	1397.61	783.191	457.131	1341.8	663.178	91.7546	1403.22	629.445	51.3999	1366.18	842.079	46.1369	1339.81	807.564	31.8842	1419.76	732.137	920.78	1039.5	727.151	529.71	1047.9	723.813	477.689	1044.42	756.026	442.449	1094.01	661.186	85.0357	1037.24	614.819	47.2209	1075.06	819.809	47.5122	1113.21	790.13	29.9715	1033.12	722.568	516.197	1281.19	696.609	99.675	1326.92	835.068	42.1885	1370.33	704.169	517.863	1161.14	682.135	100.11	1117.85	819.408	40.8606	1081.38
0.12	843.162	1035.78	1332.77	847.258	1032.53	1100.53	684.825	1077.44	1252.79	689.862	1076.36	1158.43	787.672	1096.47	1065.61	779.29	1098.89	1359	747.078	930.012	1395.24	755.775	530.665	1390.96	745.727	485.036	1397.6	783.202	457.135	1341.8	663.199	91.7497	1403.22	629.453	51.4053	1366.17	842.086	46.1407	1339.81	807.555	31.8844	1419.75	732.154	920.779	1039.49	727.147	529.711	1047.9	723.804	477.696	1044.43	756.027	442.468	1094.02	661.173	85.041	1037.24	614.823	47.221	1075.06	819.802	47.513	1113.21	790.137	29.9687	1033.12	722.563	516.199	1281.2	696.593	99.6685	1326.92	835.064	42.1945	1370.33	704.161	517.858	1161.12	682.137	100.105	1117.86	819.405	40.8563	1081.38
0.127	843.143	1035.77	1332.77	847.259	1032.54	1100.53	684.801	1077.46	1252.78	689.866	1076.35	1158.42	787.686	1096.47	1065.62	779.276	1098.88	1358.98	747.059	930.018	1395.24	755.771	530.655	1390.96	745.704	485.044	1397.62	783.189	457.143	1341.79	663.207	91.7401	1403.23	629.443	51.399	1366.18	842.084	46.141	1339.82	807.557	31.8796	1419.75	732.143	920.785	1039.5	727.13	529.705	1047.9	723.81	477.695	1044.42	756.018	442.455	1094.01	661.185	85.0397	1037.25	614.802	47.214	1075.06	819.811	47.5202	1113.22	790.129	29.9711	1033.13	722.542	516.202	1281.2	696.598	99.6756	1326.92	835.065	42.1942	1370.33	704.15	517.86	1161.13	682.126	100.106	1117.85	819.416	40.8606	1081.38
0.133	843.136	1035.77	1332.78	847.252	1032.53	1100.53	685.919	1076.93	1253.07	689.861	1076.35	1158.41	787.679	1096.48	1065.62	779.264	1098.89	1359	747.036	930.018	1395.24	755.747	530.657	1390.95	745.695	485.042	1397.62	783.172	457.143	1341.8	663.192	91.7495	1403.23	629.452	51.3968	1366.18	842.091	46.1318	1339.82	807.56	31.8868	1419.75	732.15	920.786	1039.5	727.133	529.717	1047.9	723.797	477.703	1044.42	756.014	442.458	1094	661.184	85.0431	1037.24	614.816	47.2281	1075.06	819.813	47.515	1113.21	790.133	29.9796	1033.12	722.532	516.196	1281.2	696.61	99.6826	1326.92	835.064	42.2013	1370.33	704.153	517.858	1161.13	682.13	100.112	1117.86	819.415	40.8639	1081.37
