Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.48565	2.86819	3.86941	0.989715	5.18935	3.5024	3.96219	5.15248	21.0343	0.522987	1.04688	19.531	-4.84622	-50.4685	3.30704	-2.69733	-44.0996	0.518648	15.2354	21.8219	-7.00034	2.16359	22.8849	-5.48031	13.2702	21.212	19.5178	3.63204	15.0165	12.7509
1	2.51761	3.21471	3.88155	1.08776	5.51369	3.36091	4.04987	5.23927	20.7851	0.5396	1.24568	19.3754	-4.47079	-50.9013	3.94279	-2.27147	-43.8497	1.92305	14.6343	21.8428	-7.21997	1.92902	22.5991	-5.7152	13.3975	21.1356	17.9951	3.81448	14.4473	10.8952
2	2.58468	3.58491	3.87033	1.20464	5.85522	3.19654	4.16603	5.30892	20.4961	0.62541	1.46345	19.0942	-4.03247	-51.3478	4.71917	-1.84921	-43.9722	3.23299	12.8578	21.8617	-7.64627	0.936797	22.4271	-6.13417	12.8243	20.8728	15.3229	3.53127	14.0556	8.44695
3	2.72659	3.94224	3.79884	1.38726	6.18668	2.98654	4.37472	5.38068	20.1382	0.853005	1.64488	18.6546	-3.65816	-51.7596	5.47748	-1.49894	-44.43	4.25562	9.7701	21.8865	-8.04361	-0.808663	22.4043	-6.55927	11.1897	20.3598	11.7671	2.65781	13.8483	5.74001
4	2.98674	4.2308	3.63061	1.6743	6.46709	2.71114	4.72607	5.51798	19.726	1.27258	1.74066	18.0863	-3.32134	-51.961	6.31796	-1.21026	-44.8919	5.10046	6.1433	21.6788	-7.92559	-2.80276	22.3564	-6.58411	8.70767	19.8047	8.17466	1.35807	13.7959	3.31377
5	3.38144	4.38937	3.34639	2.06514	6.65537	2.35664	5.22584	5.77169	19.3595	1.87608	1.73753	17.4882	-2.8582	-51.5794	7.59695	-0.900828	-44.7884	6.14328	3.05211	20.8772	-6.9634	-4.48252	21.9341	-5.889	5.99215	19.3708	5.26961	-0.132193	13.7794	1.48234
6	3.88541	4.38314	2.94925	2.51441	6.72641	1.91669	5.84114	6.06911	19.1826	2.60539	1.62621	16.9706	-2.20652	-50.1572	9.57418	-0.548485	-43.619	7.65375	1.00608	19.2319	-5.28046	-5.54406	20.807	-4.55793	3.52109	18.9783	3.21156	-1.57448	13.6679	0.25893
7	4.43812	4.2269	2.46305	2.95518	6.67686	1.40632	6.529	6.21706	19.2332	3.38381	1.36089	16.5635	-1.49272	-47.5889	12.1207	-0.233993	-41.3237	9.55237	-0.0633525	16.7972	-3.29058	-5.95005	18.9098	-2.96307	1.5707	18.5846	1.86773	-2.70396	13.4784	-0.46588
8	4.9554	3.97722	1.93782	3.32484	6.52147	0.875313	7.24878	6.08023	19.3382	4.13957	0.91624	16.1737	-0.907053	-44.4931	14.7583	-0.043675	-38.4694	11.49	-0.567755	14.1564	-1.35047	-5.93995	16.7089	-1.391	0.180232	18.2585	1.00446	-3.43724	13.2987	-0.859428
9	5.35468	3.7047	1.43717	3.5888	6.29357	0.39117	7.94395	5.71936	19.2033	4.82358	0.348407	15.6436	-0.564598	-41.8872	16.9198	-0.00142	-36.0025	13.0477	-0.90629	12.2017	0.362645	-5.78977	15.0364	0.0420867	-0.801055	18.0065	0.415428	-3.84995	13.1697	-1.06413
10	5.58882	3.47713	1.01192	3.74612	6.0385	0.017425	8.54327	5.30526	18.6153	5.4089	-0.217462	14.8715	-0.467117	-40.4451	18.2337	-0.0737133	-34.7058	13.9279	-1.21026	11.45	1.78349	-5.62901	14.5326	1.2768	-1.51522	17.7941	-0.0066025	-4.04697	13.0976	-1.16783
11	5.65759	3.34417	0.689698	3.81279	5.79982	-0.200673	8.99268	4.95538	17.5707	5.87793	-0.669115	13.8802	-0.552498	-40.1091	18.6702	-0.200525	-34.7662	14.0828	-1.41921	11.7011	2.91561	-5.46137	15.2628	2.28626	-2.01951	17.6288	-0.301925	-4.10986	13.074	-1.21804
12	5.59466	3.32193	0.479322	3.80256	5.60717	-0.2466	9.28115	4.67553	16.2543	6.21706	-0.976785	12.7931	-0.754515	-40.3285	18.4778	-0.334897	-35.7499	13.6993	-1.4674	12.357	3.80729	-5.25255	16.7508	3.08571	-2.33846	17.5227	-0.488185	-4.0885	13.0836	-1.23735
13	5.44288	3.39087	0.383678	3.71859	5.47258	-0.135587	9.42969	4.38596	14.9201	6.41805	-1.21072	11.7541	-1.0265	-40.5208	17.9922	-0.464027	-36.9093	13.0603	-1.35677	12.9001	4.51989	-4.98891	18.3022	3.71586	-2.50219	17.4672	-0.584718	-4.01313	13.1128	-1.23646
14	5.22966	3.5049	0.409807	3.55464	5.38964	0.0970517	9.46336	3.98715	13.7585	6.48016	-1.4854	10.8562	-1.33895	-40.3687	17.4602	-0.595925	-37.5757	12.3984	-1.14031	13.1335	5.11115	-4.69089	19.3573	4.2262	-2.55201	17.4481	-0.620943	-3.90803	13.1514	-1.22235
15	4.96026	3.60514	0.565398	3.30127	5.33373	0.41017	9.39833	3.43924	12.8345	6.41196	-1.88107	10.1106	-1.67184	-39.8588	16.9719	-0.743525	-37.4287	11.82	-0.885535	13.1381	5.62615	-4.39198	19.6959	4.65863	-2.53706	17.4541	-0.628572	-3.79024	13.1918	-1.20195
16	4.63184	3.63269	0.848015	2.95382	5.26895	0.76357	9.25186	2.78987	12.1092	6.23068	-2.4093	9.45958	-2.01564	-39.1513	16.5016	-0.917162	-36.5454	11.309	-0.642207	13.0959	6.08459	-4.11785	19.4466	5.03535	-2.50059	17.4777	-0.63221	-3.66936	13.2293	-1.1822
17	4.25131	3.54194	1.23218	2.51943	5.15974	1.12275	9.05722	2.13251	11.4984	5.96257	-3.02835	8.82278	-2.37111	-38.4215	15.9936	-1.12147	-35.2665	10.7871	-0.42883	13.1464	6.48709	-3.87612	18.9497	5.35959	-2.46735	17.5134	-0.64564	-3.55151	13.2617	-1.16792
18	3.83505	3.30904	1.66393	2.01395	4.97812	1.46342	8.85246	1.55712	10.9179	5.6371	-3.66906	8.13986	-2.7397	-37.7682	15.4277	-1.35281	-33.9783	10.1805	-0.234833	13.332	6.83586	-3.65896	18.5523	5.62522	-2.44211	17.5535	-0.670168	-3.4407	13.2891	-1.16101
19	3.39489	2.94261	2.07437	1.45645	4.70567	1.77029	8.65449	1.09402	10.3038	5.27853	-4.24682	7.37797	-3.12282	-37.1582	14.8239	-1.59633	-32.9414	9.45261	-0.0439	13.59	7.14044	-3.45316	18.4447	5.82808	-2.42049	17.5885	-0.701163	-3.33735	13.3145	-1.16182
20	2.93181	2.47869	2.39882	0.872333	4.34115	2.02242	8.45449	0.714232	9.60732	4.91013	-4.71814	6.51268	-3.5256	-36.4601	14.2073	-1.8382	-32.2125	8.60324	0.149835	13.7883	7.40951	-3.24648	18.6309	5.96963	-2.39855	17.6121	-0.734235	-3.23621	13.3433	-1.17153
21	2.44164	1.96309	2.59456	0.289857	3.90094	2.191	8.23314	0.376968	8.78689	4.55357	-5.11497	5.52275	-3.9519	-35.5632	13.5789	-2.07261	-31.6872	7.65588	0.347143	13.8087	7.64731	-3.03353	19.0084	6.05775	-2.37251	17.6288	-0.76558	-3.13111	13.3823	-1.19261
22	1.92703	1.43622	2.64459	-0.273333	3.40937	2.26112	7.98079	0.0461675	7.80934	4.21453	-5.49256	4.40784	-4.39814	-34.4474	12.9158	-2.29022	-31.2294	6.6436	0.551652	13.6102	7.85765	-2.81968	19.4614	6.10813	-2.33453	17.6559	-0.790192	-3.02232	13.4367	-1.22604
23	1.40338	0.92389	2.55314	-0.80971	2.89237	2.23882	7.70394	-0.324823	6.66395	3.88604	-5.88963	3.19259	-4.85393	-33.1649	12.1929	-2.47471	-30.7475	5.60099	0.765913	13.2445	8.04754	-2.61655	19.9017	6.14258	-2.27997	17.712	-0.80462	-2.91702	13.5127	-1.26899
24	0.89588	0.440162	2.34478	-1.31504	2.36879	2.14637	7.42239	-0.797843	5.37657	3.56161	-6.31844	1.92166	-5.30819	-31.8013	11.3996	-2.61327	-30.2016	4.565	0.988125	12.829	8.22549	-2.43084	20.2718	6.18617	-2.2137	17.8067	-0.808838	-2.82479	13.6178	-1.31342
25	0.429312	-0.0139625	2.06502	-1.78404	1.84732	2.01734	7.15814	-1.38349	4.00521	3.24144	-6.7712	0.647762	-5.74223	-30.4886	10.5414	-2.70511	-29.5827	3.56884	1.22309	12.5013	8.39392	-2.25516	20.5395	6.25673	-2.13859	17.9396	-0.80241	-2.74807	13.7561	-1.35041
26	0.0182625	-0.446993	1.77799	-2.20899	1.33241	1.89139	6.92304	-2.01387	2.62242	2.93324	-7.2321	-0.57959	-6.12791	-29.3742	9.63097	-2.75789	-28.8975	2.63387	1.47924	12.3591	8.54762	-2.07436	20.6969	6.35496	-2.05091	18.1019	-0.78638	-2.67741	13.9212	-1.37926
27	-0.331892	-0.864305	1.54834	-2.58065	0.82977	1.80721	6.72046	-2.59521	1.29082	2.65075	-7.67929	-1.72274	-6.44204	-28.5398	8.68203	-2.77877	-28.1754	1.76579	1.75609	12.4104	8.68147	-1.87759	20.763	6.47157	-1.94904	18.2831	-0.76604	-2.59882	14.0988	-1.40586
28	-0.624387	-1.26586	1.42291	-2.89026	0.349055	1.79299	6.54726	-3.05718	0.051865	2.40893	-8.09096	-2.76367	-6.67855	-27.9671	7.71249	-2.77046	-27.4696	0.957845	2.04162	12.575	8.7998	-1.66099	20.7751	6.60166	-1.84053	18.478	-0.748128	-2.50388	14.2782	-1.43398
29	-0.869962	-1.64879	1.41671	-3.13166	-0.0988483	1.861	6.39503	-3.3812	-1.08031	2.21937	-8.45263	-3.7037	-6.84921	-27.5648	6.74174	-2.73512	-26.8437	0.201197	2.31708	12.7465	8.91465	-1.42873	20.7763	6.75122	-1.74036	18.6804	-0.739082	-2.39931	14.4597	-1.4661
30	-1.0822	-2.00728	1.51349	-3.30338	-0.50391	2.00834	6.25283	-3.59403	-2.11907	2.08858	-8.75801	-4.55553	-6.97112	-27.2267	5.78248	-2.67863	-26.3476	-0.5077	2.56222	12.848	9.03503	-1.19246	20.7979	6.93076	-1.66261	18.8804	-0.747815	-2.3044	14.6491	-1.50805
31	-1.27457	-2.33254	1.68072	-3.41092	-0.85552	2.21942	6.10839	-3.74458	-3.09444	2.01548	-9.01315	-5.33699	-7.05626	-26.8849	4.83803	-2.60946	-25.9944	-1.16541	2.77187	12.8561	9.16493	-0.964332	20.8454	7.14811	-1.60952	19.0725	-0.778058	-2.23811	14.8512	-1.56757
32	-1.45612	-2.61503	1.88407	-3.4664	-1.14504	2.47102	5.95421	-3.88661	-4.03952	1.99107	-9.23065	-6.06625	-7.11103	-26.5245	3.90744	-2.53451	-25.7607	-1.76167	2.97072	12.7945	9.30796	-0.756747	20.8993	7.41137	-1.56429	19.2602	-0.818435	-2.21625	15.0657	-1.65074
33	-1.62629	-2.84705	2.09565	-3.48484	-1.36716	2.73785	5.79528	-4.06182	-4.98129	2.00288	-9.42748	-6.7596	-7.13951	-26.1758	2.99257	-2.46016	-25.597	-2.28219	3.18588	12.7178	9.4681	-0.574417	20.9287	7.72701	-1.51299	19.4503	-0.858628	-2.24411	15.2838	-1.75922
34	-1.77446	-3.02634	2.29626	-3.48031	-1.51985	2.99653	5.6488	-4.28946	-5.93553	2.04005	-9.62504	-7.43196	-7.14505	-25.8953	2.10459	-2.39252	-25.443	-2.71423	3.41581	12.6977	9.65147	-0.399593	20.9007	8.0931	-1.46786	19.6425	-0.906148	-2.30149	15.495	-1.88634
35	-1.8845	-3.1565	2.4734	-3.46305	-1.60681	3.22873	5.53545	-4.57204	-6.90468	2.09382	-9.83858	-8.09817	-7.12929	-25.7252	1.26736	-2.33655	-25.2582	-3.05118	3.65723	12.7842	9.86678	-0.200123	20.7959	8.49976	-1.44088	19.8329	-0.969622	-2.35404	15.6945	-2.02238
36	-1.94101	-3.24425	2.62136	-3.43783	-1.63644	3.42414	5.4711	-4.9015	-7.87577	2.15872	-10.0764	-8.76961	-7.09317	-25.6648	0.5189	-2.29687	-25.0327	-3.29331	3.92488	12.9746	10.1269	0.0428083	20.6194	8.93538	-1.42515	20.0197	-1.04592	-2.38288	15.8818	-2.16678
37	-1.93672	-3.29805	2.74404	-3.40415	-1.61895	3.58253	5.46326	-5.26964	-8.81914	2.23492	-10.3443	-9.44771	-7.04358	-25.6654	-0.09451	-2.27584	-24.7833	-3.44576	4.23204	13.2186	10.447	0.32904	20.4009	9.39026	-1.41177	20.202	-1.13151	-2.38778	16.0598	-2.32667
38	-1.87362	-3.32849	2.85688	-3.35933	-1.56811	3.71278	5.51249	-5.66704	-9.69247	2.32386	-10.6353	-10.1244	-6.99467	-25.6575	-0.529512	-2.27146	-24.5493	-3.51419	4.58199	13.4465	10.8389	0.65429	20.1844	9.85524	-1.39707	20.3775	-1.22822	-2.37119	16.2322	-2.51096
39	-1.7566	-3.34445	2.98053	-3.30085	-1.50274	3.82868	5.61746	-6.08343	-10.4555	2.4232	-10.9259	-10.7863	-6.96026	-25.5801	-0.755215	-2.27906	-24.3755	-3.50036	4.96968	13.5953	11.3095	1.01772	20.0059	10.3219	-1.37907	20.5456	-1.34277	-2.33245	16.4043	-2.72792
40	-1.58796	-3.35443	3.13125	-3.22588	-1.44286	3.94221	5.77752	-6.50518	-11.0856	2.53091	-11.1907	-11.4184	-6.94762	-25.4064	-0.76104	-2.29691	-24.2864	-3.39915	5.38298	13.6287	11.8565	1.42087	19.8814	10.7821	-1.35729	20.7113	-1.48648	-2.26803	16.5806	-2.98578
