Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.17381	-0.018065	-0.47521	-0.0626925	-0.011545	-0.259942	-0.098605	-0.003795	-0.359347	-0.0337125	-0.006395	-0.16718	0.00612	0.0119275	0.0168325	-0.00277	-0.001135	-0.0023175	0.05178	0.411027	-0.077165	-0.00568	0.472533	-0.0821175
1	-0.16642	-0.019155	-0.526935	-0.04327	-0.0123425	-0.29611	-0.083865	-0.0042075	-0.335023	-0.020075	-0.00126	-0.13546	0.0072125	0.0099925	0.01514	-0.01286	-0.002585	-0.0120225	0.08569	1.32087	-0.242707	-0.08069	1.47874	-0.204
2	-0.0900725	-0.017335	-0.541325	0.015315	-0.0089075	-0.30428	-0.046105	-0.000725	-0.27153	0.00914	0.00629	-0.0890375	0.0004075	0.0062025	0.0054375	-0.0300175	-0.0057925	-0.0296175	0.0767225	2.54171	-0.46532	-0.2319	2.82312	-0.330772
3	0.0338975	-0.0157075	-0.462253	0.09437	-0.0019125	-0.274707	0.0061575	0.00193	-0.169127	0.05147	0.011885	-0.03341	-0.012575	-0.001445	-0.01487	-0.04664	-0.01237	-0.0510875	-0.03364	3.40849	-0.606038	-0.45796	4.0057	-0.35634
4	0.106432	-0.016475	-0.422003	0.142855	0.0029375	-0.27736	0.0394	-6e-05	-0.09681	0.0955175	0.01304	0.0127325	-0.0201375	-0.012545	-0.0395125	-0.0548125	-0.0205775	-0.0634025	-0.224607	3.67245	-0.567667	-0.72056	4.86868	-0.24146
5	0.105898	-0.014015	-0.467542	0.151018	0.0009575	-0.31935	0.055935	-0.0016175	-0.0616675	0.135192	0.0098475	0.0658425	-0.0173275	-0.02299	-0.0579775	-0.054165	-0.0279225	-0.057165	-0.410815	3.67591	-0.419185	-0.954553	5.45884	-0.065085
6	0.11444	-0.0121275	-0.536593	0.162852	-0.011045	-0.378835	0.0951875	0.0034825	-0.02086	0.178035	0.0036075	0.136173	-0.008565	-0.0296875	-0.06827	-0.049355	-0.0312275	-0.034925	-0.540145	3.77441	-0.256675	-1.10573	5.76092	0.0751475
7	0.172992	-0.0233225	-0.60604	0.214617	-0.03297	-0.43918	0.163925	0.0101075	0.0401675	0.226495	-0.00392	0.213745	-2.75e-05	-0.0333075	-0.07376	-0.04527	-0.0301625	-0.0062175	-0.647787	4.15009	-0.11927	-1.18907	5.86888	0.15505
8	0.249973	-0.050825	-0.663855	0.281963	-0.058415	-0.505043	0.237705	0.0079325	0.10847	0.26372	-0.01078	0.280985	0.004995	-0.036085	-0.07573	-0.04406	-0.028165	0.0217025	-0.79261	4.79949	-0.006505	-1.25115	5.97865	0.194858
9	0.292695	-0.084985	-0.718762	0.334875	-0.076885	-0.566538	0.295353	-0.0041225	0.16686	0.280718	-0.014775	0.329365	0.00592	-0.038355	-0.0728175	-0.04626	-0.0268175	0.0476175	-0.964817	5.61356	0.07673	-1.29338	6.23655	0.2037
10	0.310215	-0.114182	-0.764275	0.376637	-0.083915	-0.595552	0.342263	-0.01766	0.219422	0.288215	-0.014805	0.365145	0.0029625	-0.039325	-0.064695	-0.0525325	-0.02447	0.07287	-1.11122	6.48491	0.113885	-1.2974	6.69664	0.177135
11	0.357025	-0.132835	-0.777988	0.413092	-0.081285	-0.585505	0.392705	-0.024785	0.279735	0.296475	-0.01194	0.389857	-0.00374	-0.039205	-0.0528	-0.0621225	-0.019255	0.09946	-1.20898	7.33798	0.10314	-1.26053	7.31106	0.125085
12	0.44948	-0.14055	-0.75781	0.443555	-0.0732675	-0.540903	0.444222	-0.0240875	0.348173	0.310695	-0.0082525	0.400073	-0.013495	-0.0392175	-0.0395525	-0.071525	-0.0106425	0.12906	-1.26967	8.11404	0.066365	-1.19432	7.96013	0.08092
13	0.558325	-0.141837	-0.726415	0.464718	-0.06542	-0.485572	0.488537	-0.019045	0.414538	0.33214	-0.0052975	0.393603	-0.024215	-0.0395225	-0.026895	-0.07694	0.0010375	0.162222	-1.30264	8.76195	0.0327025	-1.11285	8.53449	0.0752175
14	0.646192	-0.14264	-0.70193	0.47742	-0.06215	-0.453423	0.523965	-0.0141225	0.469818	0.35784	-0.0026525	0.374248	-0.03267	-0.0388925	-0.0151125	-0.0775075	0.0149625	0.198458	-1.30857	9.25231	0.0232575	-1.02806	8.98183	0.110898
15	0.698962	-0.145383	-0.675545	0.492998	-0.064095	-0.460297	0.55293	-0.0116525	0.512347	0.38413	0.001685	0.350815	-0.0369125	-0.0363775	-0.0035725	-0.0750825	0.0302975	0.236515	-1.28886	9.5921	0.0435325	-0.946085	9.29744	0.169123
