Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	6.64	485.69	38.6	2286.97	0	1123.99	8610.27	10.53	-46.39	7.78	2948.23	0	1646.15	37441.5
2	2.21	482.94	39.37	2276.05	0	1127.26	5687.35	-7.1	-50.51	8.77	3044.46	0	1590.54	42868.7
3	14.95	489.65	40.05	2284.3	0	1122.82	6657.69	6.71	-46.54	9.08	3048.8	0	1637.74	40681.5
4	10.91	495.61	39.22	2279.63	0	1122.2	7918.23	4.58	-46.84	8.24	2962.19	0	1630.33	38217.7
5	9.08	491.49	40.66	2262.13	0	1126.05	7179.96	-0	-0	-0	2149	0	1465.7	-0
6	12.59	495.3	41.58	2275.63	0	1123.98	8050.32	3.97	-50.2	10.53	2945.08	0	1609.81	41870.2
7	16.25	515.14	38.15	2276.49	0	1115.14	7117.95	4.12	-45.01	6.79	3037.46	0	1657.28	39211.2
8	12.21	504.46	38.83	2245.37	0	1119.46	8104.79	3.05	-48.68	11.75	2978.47	0	1591.44	45213.9
9	13.2	516.05	42.72	2259.44	0	1119.55	8719.81	-0	-0	-0	2149	0	1465.7	-0
10	15.95	519.1	38.83	2268.86	0	1116.51	7377.79	1.68	-51.42	4.96	2924.47	0	1668.68	39259.8
11	19.38	525.67	37.77	2238.35	0	1117.65	6912.52	5.95	-50.05	8.54	2864.29	0	1604.01	36825.4
12	17.93	530.7	44.56	2250.77	0	1118.37	8074.75	-0	-0	-0	2149	0	1465.7	-0
13	15.03	527.65	38.91	2249.08	0	1122.02	6770.41	3.74	-51.73	7.1	2913.99	0	1629.95	37132.5
14	26.32	540.47	40.89	2242.84	0	1118.87	3709.08	1.53	-48.22	3.97	2959.92	0	1661.58	32677.5
15	20.22	543.82	41.89	2243.95	0	1118.69	5569.62	2.14	-53.71	8.85	2964.31	0	1596.85	42946.5
16	18.46	547.03	44.02	2230.93	0	1121.1	5006.58	-0	-0	-0	2149	0	1465.7	-0
17	25.1	552.22	44.63	2241.78	0	1121.48	5645.38	3.36	-44.71	5.26	3011.7	0	1651.47	35960.7
18	22.43	563.2	46.16	2234.48	0	1117.89	7023.92	-0	-0	-0	2149	0	1465.7	-0
19	25.71	565.19	49.67	2221.17	0	1119.67	6196.02	-0	-0	-0	2149	0	1465.7	-0
20	23.73	569	48.6	2226.62	0	1120.54	7326.85	5.19	-50.81	9.69	2919.54	0	1605.99	43574.8
21	29.75	584.11	49.59	2225.94	0	1115.13	5909.11	-0	-0	-0	2149	0	1465.7	-0
22	32.2	591.74	51.19	2211.96	0	1115.48	8257.85	1.91	-49.44	8.24	3041.01	0	1620.55	40995.9
23	25.56	596.92	52.34	2214.88	0	1114.87	7972.67	-0	-0	-0	2149	0	1465.7	-0
24	32.81	606.23	51.27	2220.36	0	1113.78	6753.81	2.98	-46.54	7.93	2987.06	0	1614.34	40682.8
25	35.02	614.32	55.31	2204.45	0	1115.08	6778.55	3.89	-46.69	8.7	3015.07	0	1643	41495
26	31.28	616.76	55.85	2205.92	0	1116.92	8555.95	0.08	-52.19	8.85	3047.81	0	1592.12	40159.5
27	36.39	634	53.63	2211.02	0	1110.9	3751.55	4.35	-48.37	7.25	2963.74	0	1633.9	38632.5
28	37.54	624.24	56.53	2198.33	0	1118.4	5537.24	0.84	-49.13	8.09	2977.94	0	1624.71	39626.4
29	43.64	650.02	60.96	2198.74	0	1113.63	4815.91	5.72	-47.15	8.39	2997.34	0	1617.84	40827.3
30	34.64	643.31	56.23	2195.73	0	1115.29	6202.49	-0	-0	-0	2149	0	1465.7	-0
31	45.7	659.79	61.87	2196.01	0	1115.25	4354.79	2.98	-47.3	7.32	3044.19	0	1616.05	38936.7
32	43.49	658.72	65	2189.16	0	1116.75	5453.25	-0	-0	-0	2149	0	1465.7	-0
33	42.57	670.62	68.28	2188.29	0	1116.8	9437.37	-0	-0	-0	2149	0	1465.7	-0
34	42.95	669.86	65.08	2181.17	0	1114.77	6271.2	-0	-0	-0	2149	0	1465.7	-0
35	50.35	689.85	68.82	2181.22	0	1111.88	6718.32	2.06	-47.3	6.71	3039.31	0	1623.51	37280.9
36	49.9	678.56	70.34	2178.19	0	1116.35	8183.03	-0	-0	-0	2149	0	1465.7	-0
37	49.21	697.33	64.09	2167.35	0	1109.53	9658.71	-0	-0	-0	2149	0	1465.7	-0
38	52.34	699.01	70.34	2174.29	0	1111.11	8103.37	4.88	-47.91	7.32	2969.76	0	1625.99	38580.8
39	60.58	708.92	67.67	2167.54	0	1108.73	7886.69	-0	-0	-0	2149	0	1465.7	-0
40	53.25	708.31	69.73	2162.15	0	1113.84	5651.91	-0	-51.12	13.43	2987.51	0	1568.19	43363.8
41	55.69	710.45	66.6	2169.42	0	1111.5	8646.46	1.75	-49.13	5.42	3047.22	0	1641.83	37629.1
42	64.54	725.1	72.56	2157.74	0	1110.31	5249.44	4.2	-53.25	5.11	2781.34	0	1644.22	35386.1
