Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.2272	0.001895	-0.819512	-0.125887	0.00694909	-0.869548	-0.0379425	-0.00136	-0.424288	0.0125218	0.00753909	-0.481691	0.004575	0.0089075	0.015175	-0.000401818	0.0157145	0.0202855	0.108213	0.555252	-0.0839825	0.0851645	0.555909	-0.0723527
1	-0.193543	0.00833	-0.80194	-0.116735	0.00787909	-0.849175	-0.034445	-0.0017225	-0.386575	0.00850182	0.00576273	-0.444772	0.0023075	0.00477	0.00469	-0.00841455	0.0110445	0.00914182	0.119113	1.57422	-0.194522	0.0642564	1.62057	-0.166923
2	-0.12958	0.0129575	-0.750478	-0.0806936	0.00609545	-0.807905	-0.0220175	-0.0008975	-0.314293	0.0127691	0.00500545	-0.369412	-0.00498	-0.0047375	-0.01857	-0.02334	-0.000188182	-0.0194618	0.0463575	3.03422	-0.331627	-0.0520691	3.15947	-0.283736
3	-0.04692	0.01253	-0.642487	-0.0202709	0.000161818	-0.717219	-0.00174	-0.001995	-0.197218	0.0287409	0.00262909	-0.245388	-0.015845	-0.0224625	-0.058	-0.0406736	-0.02022	-0.0682018	-0.180208	4.55772	-0.43716	-0.320132	4.76437	-0.368103
4	-0.0063025	0.010285	-0.570758	0.0219427	-0.00642	-0.657155	0.01504	-0.007125	-0.0909775	0.0540691	-0.00300091	-0.126304	-0.0250525	-0.0466175	-0.108365	-0.0527182	-0.04614	-0.128011	-0.565292	5.80257	-0.45732	-0.720151	6.05676	-0.365532
5	-0.021005	0.0136075	-0.603105	0.03018	-0.00707091	-0.681915	0.031385	-0.01347	-0.0360525	0.0916718	-0.00967364	-0.0501045	-0.02882	-0.0693525	-0.15672	-0.0555182	-0.0702236	-0.182286	-0.995008	6.76068	-0.38964	-1.12196	7.0074	-0.271745
6	-0.009035	0.022265	-0.66729	0.0629555	-0.00216545	-0.719364	0.0745325	-0.01646	0.005655	0.154535	-0.0139282	0.0217573	-0.0271475	-0.0835225	-0.192248	-0.0502818	-0.0866318	-0.219552	-1.33724	7.55967	-0.25898	-1.4118	7.75124	-0.115004
7	0.0863175	0.0266175	-0.703975	0.175993	-0.000169091	-0.725402	0.157803	-0.0143675	0.0842025	0.246937	-0.0139864	0.134195	-0.021915	-0.08771	-0.210733	-0.0416382	-0.0944464	-0.236878	-1.56901	8.32292	-0.0869125	-1.61116	8.4436	0.0759118
8	0.244358	0.0157625	-0.736648	0.357118	-0.00998818	-0.750312	0.26494	-0.00826	0.204083	0.352155	-0.0104482	0.276816	-0.0150875	-0.08353	-0.211738	-0.0348682	-0.0950427	-0.234215	-1.75022	9.07791	0.108852	-1.79782	9.17905	0.275966
9	0.405562	-0.0117425	-0.805983	0.542456	-0.0332227	-0.83357	0.36477	-0.0006825	0.327305	0.443748	-0.00567455	0.410025	-0.00864	-0.07341	-0.19639	-0.0338827	-0.0903873	-0.213181	-1.89552	9.79642	0.297375	-1.97985	9.96861	0.451505
10	0.531412	-0.0478775	-0.892857	0.682093	-0.0650364	-0.936582	0.438357	0.0054525	0.427645	0.507953	-0.00240364	0.516633	-0.0049525	-0.0607575	-0.169038	-0.0399636	-0.0823527	-0.178352	-1.97315	10.4553	0.44305	-2.11028	10.7373	0.571293
