Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.02849	8.62414	13.8413	1.44727	6.71491	13.2094	2.1228	4.31284	38.6028	-0.154036	8.3317	39.2765	-4.66951	-32.4783	8.80757	0.579212	-25.7376	10.0488	10.6203	14.5082	3.57391	7.77536	7.92545	5.74357	8.17059	5.04203	23.3924	7.51513	3.21716	23.1165
1	2.14033	8.70522	13.8597	1.60204	6.80924	13.1582	2.35407	4.19071	38.4559	0.042165	8.38171	39.0464	-4.56811	-32.7044	9.39134	0.815431	-26.3003	10.7812	10.8062	14.2799	3.31464	8.30046	8.22546	5.18524	8.56732	5.44647	22.4385	8.20386	3.25518	21.7394
2	2.26288	8.71333	13.8964	1.76508	6.86376	13.1281	2.67052	4.09276	38.2031	0.285135	8.45302	38.7041	-4.49098	-33.3188	10.0977	1.05622	-27.1592	11.5604	11.1385	14.5559	2.32769	9.16519	8.87854	3.91679	9.26766	5.78011	20.6764	9.33252	3.24882	19.5994
3	2.41255	8.63379	13.9438	1.95553	6.86373	13.1153	3.08573	4.07008	37.8366	0.590594	8.58306	38.2608	-4.48401	-34.3356	10.7951	1.27836	-28.2744	12.3056	11.537	15.4144	0.501785	10.3133	9.8848	1.89431	10.2366	5.93382	18.1373	10.8807	3.12261	16.7598
4	2.60938	8.45033	13.9884	2.1914	6.79184	13.1152	3.61429	4.17165	37.3742	0.971523	8.82456	37.7497	-4.54873	-35.6142	11.4311	1.50013	-29.5343	12.9986	11.8125	16.7213	-1.88185	11.4653	11.1534	-0.562164	11.2583	5.8298	15.0968	12.5551	2.80033	13.5237
5	2.87021	8.15424	14.0127	2.48723	6.63537	13.1196	4.25962	4.42283	36.8608	1.43594	9.21876	37.2216	-4.62054	-36.8042	12.0751	1.78096	-30.7048	13.7124	11.7825	18.0691	-4.17915	12.234	12.4208	-2.81146	12.0034	5.45474	11.9896	13.8649	2.25618	10.3406
6	3.2059	7.7496	13.9998	2.85644	6.39105	13.1162	5.01368	4.81357	36.356	1.99348	9.76587	36.7309	-4.60073	-37.4662	12.8748	2.18459	-31.4889	14.5723	11.4108	18.9108	-5.74337	12.3876	13.2866	-4.22548	12.2148	4.89147	9.17951	14.4188	1.58002	7.59042
7	3.62507	7.25137	13.9373	3.31364	6.06456	13.0929	5.86888	5.29857	35.9056	2.66083	10.4123	36.3182	-4.42145	-37.2841	13.931	2.73279	-31.659	15.6608	10.8064	18.8129	-6.2493	11.958	13.3879	-4.4963	11.8415	4.30035	6.86604	14.1388	0.961723	5.48152
8	4.13417	6.68097	13.8231	3.87085	5.66638	13.046	6.82016	5.80571	35.5178	3.45656	11.0649	35.9929	-4.08088	-36.1901	15.2125	3.38838	-31.1501	16.9548	10.0943	17.6347	-5.7486	11.1431	12.5946	-3.7246	11.0188	3.84218	5.11439	13.2464	0.568511	4.03812
9	4.73152	6.05968	13.6711	4.52929	5.20731	12.9832	7.85757	6.25915	35.1642	4.38964	11.6268	35.7277	-3.63087	-34.3632	16.5874	4.07255	-30.0638	18.3417	9.3325	15.5668	-4.54072	10.1512	11.0787	-2.28607	9.96301	3.59627	3.87814	12.0784	0.428784	3.12867
