Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	0	0	0	2149	0	976.7	0	37.77	489.96	-32.73	2098.24	0	1327.52	14248.6
2	-0	-0	-0	2149	0	976.7	-0	37.99	493.62	-35.55	2115.19	0	1325.39	8486.97
3	-0	-0	-0	2149	0	976.7	-0	43.56	487.67	-48.52	2151.22	0	1308.19	7604.98
4	-0	-0	-0	2149	0	976.7	-0	37.54	488.28	-40.21	2117.65	0	1315.2	12071.4
5	-0	-0	-0	2149	0	976.7	-0	38.83	480.04	-32.12	2072.59	0	1327.05	11255.3
6	-0	-0	-0	2149	0	976.7	-0	54.17	484.92	-40.13	2125.19	0	1322	9650.03
7	-0	-0	-0	2149	0	976.7	-0	37	481.72	-45.09	2122.63	0	1312.38	3532.58
8	-0	-0	-0	2149	0	976.7	-0	46.23	474.4	-42.95	2126.37	0	1311.39	9308.43
9	-0	-0	-0	2149	0	976.7	-0	42.72	474.4	-32.2	2067.33	0	1330.39	13192.5
10	-0	-0	-0	2149	0	976.7	-0	47.3	473.48	-36.09	2093.04	0	1324.06	7327.94
11	-0	-0	-0	2149	0	976.7	-0	50.28	465.85	-45.09	2119.8	0	1309.69	5089.4
12	-0	-0	-0	2149	0	976.7	-0	42.04	468.75	-41.05	2105.55	0	1316.6	9767.3
13	-0	-0	-0	2149	0	976.7	-0	50.43	455.02	-32.96	2072.66	0	1318.95	13565.4
14	-19.91	98.11	16.78	2435.38	0	1176.39	1506.49	48.45	460.05	-32.04	2058.27	0	1330.87	9279.27
15	-15.95	155.18	27.92	2473.02	0	1191.17	11871.6	51.19	451.97	-43.87	2112.01	0	1309.79	7708.47
16	4.58	224	18.01	2502.71	0	1146.18	6036.94	52.03	443.73	-39.75	2105.78	0	1308.28	8628.93
17	9.77	242.92	16.1	2442.07	0	1150.84	-2445.74	53.79	441.28	-34.03	2072.41	0	1320.53	12025.7
18	18.77	254.21	25.25	2428.5	0	1155.51	2399.39	54.09	424.8	-28.99	2044.01	0	1325.49	8910.3
19	18.69	268.1	20.9	2458.47	0	1157.18	8700.71	54.47	425.11	-36.54	2077.34	0	1321.1	3781.79
20	6.94	274.96	5.04	2462.25	0	1152.4	-1253.27	57.83	410.16	-40.05	2111.23	0	1303.03	8455.2
21	5.72	289.31	18.77	2461.53	0	1149.23	-4644.9	49.51	397.8	-31.36	2051.48	0	1319.04	9084.09
22	-12.89	288.09	20.75	2397.48	0	1155.07	5096.27	59.89	387.27	-25.41	2032.72	0	1327.5	9877.48
23	-22.66	297.39	19.91	2435.34	0	1156.33	7381.86	53.48	370.18	-27.01	2048.53	0	1320.14	2788.52
24	-35.4	292.05	20.9	2459.3	0	1158.23	6332.86	61.19	367.13	-37.54	2103.37	0	1302.97	8807.86
25	-40.51	296.94	20.6	2407.49	0	1148.54	-2176.61	52.64	341.19	-24.8	2054.18	0	1308.68	10736.8
26	-35.86	297.39	14.19	2412.1	0	1151.55	1947.53	59.05	336.46	-17.17	2021.52	0	1330.27	8170.15
27	-31.05	305.02	15.03	2425.66	0	1151.27	6298.4	54.63	312.35	-22.89	2018.4	0	1316.05	5547.68
28	-24.34	322.88	27.69	2437.28	0	1153.23	1554.6	60.96	308.53	-28.38	2092.32	0	1306.48	4002.32
29	-24.8	337.52	20.14	2431.98	0	1148.25	-2026.67	53.94	281.37	-26.47	2060.99	0	1291.62	7531.66
30	-32.12	360.72	20.83	2405.7	0	1138.01	-519.14	57.14	275.27	-12.44	1975.4	0	1331.91	7553.9
31	-37.61	357.67	39.9	2428.31	0	1156.45	8391.88	58.44	259.7	-16.63	2001.61	0	1324.81	2593.41
32	-48.37	356.6	38.22	2423.86	0	1150.05	2729	56.38	246.73	-21.59	2063.81	0	1298.45	4072.85
33	-52.72	361.18	24.57	2436.16	0	1137.87	-1529.94	56.69	231.78	-19.15	2053.72	0	1302.75	8089.67
34	-58.82	355.99	25.63	2401.77	0	1145.62	4098.92	50.43	210.11	-11.6	1932.92	0	1317.71	7147.75
35	-54.63	361.33	33.26	2404.84	0	1148.3	5004.82	58.52	199.28	-6.26	1963.97	0	1329.78	6652.93
36	-54.86	366.52	29.37	2442.76	0	1146.02	3544.12	45.17	184.33	-15.72	2061.95	0	1286.06	1185.14
37	-56	372.77	20.98	2403.36	0	1136.92	-3066.21	54.78	169.37	-14.95	2030.07	0	1282.83	8231.22
38	-51.35	376.59	33.65	2400.28	0	1142.86	2187.97	33.26	146.18	-4.12	1884.56	0	1304.31	4424.54
39	-60.12	379.79	37.23	2391.5	0	1150.5	10404.8	56.08	140.53	0.31	1928.17	0	1334.68	5799.82
40	-57.45	383.61	31.51	2427.66	0	1145.63	3125.89	37.46	122.53	-10.53	2028.68	0	1283.38	-1126.23
41	-55.69	384.37	24.03	2409.83	0	1139.36	-4990.08	40.51	105.74	-14.11	2040.89	0	1238.8	4258.28
42	-63.17	393.52	29.98	2372.61	0	1138.68	-358.32	35.71	89.57	1.83	1806.94	0	1306.11	4715.15
43	-51.35	388.49	32.5	2405.85	0	1147.76	7772.98	32.88	81.48	3.05	1833.33	0	1322.56	3494.31
44	-62.87	404.21	31.81	2402.73	0	1143.15	2448.18	29.14	65	-2.67	1914.88	0	1267.36	3333.1
45	-54.02	397.34	32.58	2420.54	0	1142.48	-2131.58	-0	-0	-0	2149	0	1465.7	-0
46	-54.55	414.12	30.82	2378.05	0	1136.81	942.72	16.48	42.11	5.26	1637.48	0	1247.71	6040.82
47	-60.04	409.7	37.69	2383.49	0	1146.81	10982.9	21.82	31.89	4.43	1297.54	0	1308.87	1737.02
48	-52.95	418.09	41.5	2400.39	0	1146.32	8049.93	-0	-0	-0	2149	0	1465.7	-0
49	-56	418.24	33.87	2384.97	0	1141.06	-1939.79	-0	-0	-0	2149	0	1465.7	-0
50	-48.75	429.08	31.2	2378.16	0	1135.4	252.62	-0	-0	-0	2149	0	1465.7	-0
51	-51.12	430.45	35.17	2352.36	0	1140.01	5804.27	-0	-0	-0	2149	0	1465.7	-0
52	-48.37	436.1	44.94	2389.67	0	1147.25	7236.15	-0	-0	-0	2149	0	1465.7	-0
53	-48.45	435.94	33.42	2380.83	0	1140.08	-2182.44	-0	-0	-0	2149	0	1465.7	-0
54	-45.7	449.52	32.42	2360.31	0	1132.95	-2299.87	-0	-0	-0	2149	0	1465.7	-0
