Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.42443	9.31595	9.06274	0.453294	3.96359	8.221	-5.46884	1.3229	25.6909	-4.43687	-1.97261	25.8736	7.21648	-21.2301	2.81967	7.38541	-18.9652	2.13376	0.96969	7.70207	3.85933	0.477166	11.1017	2.19449	4.16493	3.59406	17.1833	4.00069	6.33875	17.7777
1	1.48711	9.4061	9.19517	0.581307	4.28382	8.30396	-5.26495	1.36819	25.5377	-4.31067	-1.90713	25.6317	7.25977	-21.1043	3.20008	7.45205	-19.1567	2.72045	0.732915	7.52914	3.28492	0.446061	11.025	1.63231	4.19494	3.45733	15.8455	4.30971	6.18883	16.2732
2	1.59099	9.43377	9.34196	0.74765	4.54353	8.39448	-4.97772	1.47915	25.428	-4.11964	-1.73273	25.3811	7.34636	-21.0723	3.85631	7.5386	-19.3539	3.42665	0.310435	7.23048	2.19504	0.269896	10.7778	0.641493	4.13124	3.48902	13.7021	4.6041	6.1095	14.1599
3	1.74676	9.38293	9.48719	0.970901	4.71402	8.48261	-4.59894	1.66053	25.3614	-3.84291	-1.48265	25.1407	7.43692	-21.0412	4.67287	7.62909	-19.4729	4.1745	-0.133795	6.76251	0.85741	0.02772	10.3219	-0.567134	4.05873	3.65108	11.1876	4.86979	6.11177	11.7723
4	1.94945	9.24712	9.59545	1.25397	4.76471	8.55419	-4.13619	1.88412	25.3045	-3.46831	-1.24361	24.9338	7.50584	-20.8773	5.54927	7.71036	-19.305	4.99916	-0.468355	6.16841	-0.282455	-0.104157	9.6825	-1.56545	4.01262	3.82932	8.87562	5.13728	6.11576	9.58806
5	2.18442	9.05062	9.63983	1.58123	4.68583	8.60308	-3.61662	2.08355	25.2032	-3.0037	-1.08105	24.7585	7.56979	-20.5607	6.43627	7.78741	-18.8071	5.94608	-0.68153	5.57526	-1.00148	-0.0532743	8.98764	-2.13845	3.99094	3.94509	7.01198	5.43433	6.06168	7.80589
6	2.42811	8.84239	9.63302	1.9215	4.50678	8.64118	-3.08076	2.21702	25.0275	-2.4814	-0.984167	24.5755	7.64524	-20.1483	7.32979	7.86476	-18.1746	6.95178	-0.80798	5.07114	-1.32055	0.0518614	8.40011	-2.33741	3.99133	3.97641	5.53225	5.6868	5.9523	6.35799
7	2.66326	8.67577	9.59284	2.23767	4.28882	8.68312	-2.55989	2.28828	24.7459	-1.9517	-0.910056	24.3239	7.72847	-19.6996	8.19095	7.94263	-17.6185	7.87478	-0.99093	4.64306	-1.33781	-0.0534771	7.99579	-2.2679	3.89818	3.94248	4.30761	5.69172	5.81928	5.14125
8	2.88235	8.59017	9.53849	2.50434	4.0938	8.73994	-2.07695	2.33916	24.3316	-1.45655	-0.833471	23.9653	7.8207	-19.2892	8.91575	8.02204	-17.2172	8.60378	-1.39481	4.24172	-1.15429	-0.592219	7.73445	-2.0029	3.57497	3.88075	3.27015	5.26078	5.69536	4.0918
9	3.07664	8.60335	9.49692	2.71554	3.96082	8.82051	-1.65531	2.41191	23.7857	-1.01334	-0.770034	23.5044	7.93928	-18.9777	9.40788	8.09804	-16.9014	9.11173	-2.10738	3.86564	-0.829945	-1.60273	7.51166	-1.59203	2.9611	3.79295	2.41637	4.36419	5.59529	3.17815
10	3.24435	8.69717	9.48311	2.88124	3.89868	8.92488	-1.29249	2.53448	23.1346	-0.615863	-0.76656	22.9696	8.09284	-18.8152	9.66153	8.15682	-16.5603	9.43549	-3.03857	3.58043	-0.37429	-2.89516	7.25157	-1.08473	2.15393	3.65713	1.76658	3.18756	5.52353	2.39867
11	3.39848	8.83113	9.49695	3.01682	3.88558	9.04373	-0.954835	2.6894	22.4276	-0.24849	-0.829271	22.3903	8.26171	-18.778	9.75417	8.19326	-16.1653	9.63225	-3.97368	3.39555	0.198225	-4.18557	6.95233	-0.519747	1.35663	3.49416	1.30967	2.00779	5.47953	1.76721
12	3.54636	8.96787	9.52587	3.14017	3.88379	9.16831	-0.617285	2.82443	21.7075	0.102899	-0.917127	21.7942	8.42031	-18.7621	9.77539	8.22095	-15.7749	9.75753	-4.73557	3.22119	0.84284	-5.24908	6.67538	0.0917371	0.73556	3.37333	0.99613	1.04309	5.45189	1.29534
13	3.68417	9.07568	9.55872	3.2687	3.86911	9.29564	-0.27974	2.91181	20.9966	0.443716	-0.985006	21.2047	8.56339	-18.7182	9.77154	8.26411	-15.4926	9.85297	-5.28576	3.02765	1.51028	-5.99364	6.5092	0.756769	0.328655	3.33057	0.77112	0.382599	5.42905	0.975413
14	3.80485	9.1323	9.59606	3.412	3.84043	9.42152	0.0479	2.97491	20.3056	0.76852	-1.00761	20.6309	8.69645	-18.6883	9.75249	8.34459	-15.3894	9.94152	-5.69062	2.8813	2.17577	-6.44446	6.49764	1.47687	0.066585	3.34	0.59738	0.00148429	5.41153	0.776839
15	3.89925	9.13639	9.63595	3.56242	3.8062	9.53745	0.349795	3.02348	19.6305	1.06183	-0.980283	20.0683	8.8244	-18.6585	9.72512	8.47206	-15.4662	10.0347	-6.01063	2.7983	2.83502	-6.68504	6.62779	2.23895	-0.116575	3.36648	0.457745	-0.181741	5.40232	0.657433
16	3.96241	9.10018	9.66834	3.70018	3.77262	9.632	0.615865	3.03465	18.9608	1.30893	-0.916237	19.5067	8.95216	-18.5522	9.69835	8.63796	-15.6438	10.1415	-6.27102	2.73595	3.48285	-6.80061	6.8371	3.02309	-0.240465	3.38889	0.34461	-0.251956	5.39587	0.581633
17	3.99707	9.03237	9.68864	3.8057	3.73906	9.69056	0.84911	3.00915	18.2965	1.50852	-0.845427	18.9313	9.07681	-18.37	9.68267	8.814	-15.803	10.2717	-6.47033	2.69285	4.1198	-6.85215	7.04844	3.81268	-0.3041	3.39859	0.252925	-0.272647	5.38258	0.528091
18	4.00814	8.93073	9.69884	3.8687	3.69775	9.70018	1.05739	2.97319	17.6391	1.67508	-0.83211	18.3301	9.1869	-18.173	9.68141	8.95763	-15.8155	10.4377	-6.60224	2.69693	4.74958	-6.8764	7.20698	4.59153	-0.31498	3.40172	0.177285	-0.282467	5.35793	0.481979
19	3.99602	8.78174	9.69853	3.88936	3.63927	9.65996	1.24666	2.95105	16.9803	1.82868	-0.919176	17.6988	9.27253	-18.0031	9.68921	9.03442	-15.6238	10.6373	-6.67128	2.76423	5.37205	-6.89259	7.2964	5.34441	-0.29044	3.41125	0.111	-0.300419	5.32576	0.43331
