Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	11.83	668.95	30.98	2307.84	0	1142.13	11732.8	-12.44	-41.5	4.43	2768.2	0	1576.59	10084.5
2	31.81	687.56	33.8	2319.2	0	1136.18	9511.21	-0	-0	-0	2149	0	1465.7	-0
3	19.45	682.07	34.1	2307.86	0	1137.19	10743.8	-9.38	-40.44	1.37	2746.82	0	1585.55	9995.51
4	27.16	684.66	33.95	2317.03	0	1136.61	8898.99	-0	-0	-0	2149	0	1465.7	-0
5	30.59	702.06	35.71	2319.33	0	1133.89	9982.41	-8.01	-34.18	3.89	2827.52	0	1585.34	8876.92
6	20.14	681.3	34.18	2307.09	0	1137.25	10397.9	3.51	-28.69	3.28	2796.1	0	1597.94	13948.1
7	32.27	702.82	38.15	2318.21	0	1133.18	9462.31	-4.96	-29.3	5.04	2822.37	0	1564.19	9159.07
8	16.33	664.67	34.03	2304.28	0	1142.64	12690.9	2.44	-34.18	6.94	2647.93	0	1568.38	13106.8
9	32.2	704.8	38.22	2314.85	0	1132.54	9832.72	5.49	-15.56	0.99	2843.71	0	1705.29	9534.95
10	19.76	666.81	36.01	2297.5	0	1140.69	10916.3	-1.75	-38.91	6.79	2683.4	0	1537.45	10232.8
11	35.1	709.99	39.67	2322.25	0	1130.79	9600.18	-0	-0	-0	2149	0	1465.7	-0
12	18.84	665.89	34.94	2295.44	0	1141.85	11417.7	-11.83	-46.54	2.9	2747.89	0	1548.75	8191.34
13	38.53	709.38	40.97	2316.02	0	1130.24	8845.29	-0	-0	-0	2149	0	1465.7	-0
14	19.3	676.57	35.25	2297.87	0	1137	11851.9	-14.95	-48.37	5.65	2800.64	0	1556.32	11242.3
15	37.84	701.9	41.43	2315.37	0	1133.99	8766.05	-0	-0	-0	2149	0	1465.7	-0
16	20.6	678.71	36.77	2296.22	0	1137.95	12116.3	-15.34	-43.18	0.76	2854.33	0	1576.81	7319.89
17	34.33	693.97	39.98	2306.56	0	1133.64	8650.76	-0	-0	-0	2149	0	1465.7	-0
18	26.63	689.7	38.3	2298.07	0	1134.86	12407.6	-11.9	-34.64	4.73	2861.2	0	1565.68	9463.94
19	33.42	689.7	41.2	2304.24	0	1135.87	9527.58	12.13	-20.29	2.21	2491.16	0	1692.03	10091.7
20	34.1	710.3	41.58	2303.55	0	1130.87	9429.65	-7.78	-30.36	3.81	2961.39	0	1582.44	9822.17
21	28.69	682.53	37.99	2298.41	0	1137.17	11512.9	2.59	-33.26	6.03	2671.68	0	1574.1	11548.5
22	38.53	714.72	42.88	2307.37	0	1130.04	9845.68	-4.96	-30.52	2.06	2831.44	0	1577.69	10544.6
23	22.05	676.88	39.44	2284.66	0	1139.78	11083.7	2.9	-32.5	4.2	2780.06	0	1574.13	9805.42
24	41.28	716.4	43.41	2305.63	0	1129.82	10476.8	-0	-0	-0	2149	0	1465.7	-0
25	24.19	682.98	38.22	2285.99	0	1137.35	11259	-4.43	-41.81	2.75	2701.68	0	1580.89	9833.04
26	41.12	713.65	46.54	2305.93	0	1132.1	9367.85	-0	-0	-0	2149	0	1465.7	-0
27	26.63	688.48	38.45	2284.15	0	1135.52	11709.7	-18.31	-49.9	5.8	2830.04	0	1566.28	11686.7
28	40.97	714.72	43.33	2301.78	0	1130.43	8799.63	-0	-0	-0	2149	0	1465.7	-0
29	31.51	693.05	41.73	2286.58	0	1135.53	11841	-23.19	-51.88	3.89	2865.12	0	1541.4	8389.46
30	39.52	707.7	43.49	2298.57	0	1132.58	9371.21	-0	-0	-0	2149	0	1465.7	-0
31	31.81	696.56	39.37	2285.39	0	1134.44	11327.4	-18.46	-47.45	2.37	2823.97	0	1556.83	7451.69
32	40.82	700.38	43.41	2285.87	0	1132.23	11837.9	-0	-0	-0	2149	0	1465.7	-0
33	36.93	701.9	43.18	2289.44	0	1133.21	10278.9	-12.59	-39.98	6.03	2820.14	0	1555.68	11449.5
34	41.28	698.39	41.43	2287.6	0	1133.1	10733.1	-0	-0	-0	2149	0	1465.7	-0
35	42.04	713.04	44.48	2284.25	0	1130.37	11122.8	-9	-35.1	3.05	2727.63	0	1598.7	10480.1
36	38.83	691.68	43.56	2282.62	0	1135.48	10871.3	-1.14	-32.81	5.65	2767.66	0	1592.17	10698.9
37	42.88	712.43	44.94	2287.73	0	1131.04	11696.4	1.3	-21.97	6.18	2842.56	0	1615.94	10761.7
