Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-329.594	1019.65	-136.298	-358.448	1021.5	-435.221	-519.008	1019.5	-228.849	-528.114	1021.33	-310.443	NaN	NaN	NaN	NaN	NaN	NaN	-381.195	917.6	-90.7882	-198.937	529.126	-163.397	-201.589	470.064	-154.055	-139.197	452.521	-200.478	-210.717	78.2261	-185.812	-259.586	68.9834	-238.144	-54.4012	65.9625	-230.245	-96.0115	51.0984	-163.811	-456.11	928.999	-464.529	-500.873	500.328	-399.315	-520.437	437.949	-399.206	-463.426	413.016	-353.981	-585.207	55.5769	-333.207	-631.585	58.1006	-286.034	-423.557	36.8552	-284.868	-462.598	27.201	-361.866
0.007	-320.084	1018.01	-136.758	-349.779	1020.01	-435.405	-509.911	1017.65	-229.064	-518.881	1019.43	-309.786	NaN	NaN	NaN	NaN	NaN	NaN	-371.801	915.79	-90.9833	-189.692	527.23	-163.887	-190.329	467.653	-154.544	-126.985	452.155	-200.551	-180.614	75.6763	-187.29	-229.414	64.8406	-239.48	-23.8933	70.1623	-232.495	-64.5104	52.6485	-166.016	-447.538	928.159	-464.707	-498.268	500.411	-399.134	-518.542	438.381	-398.92	-461.61	412.862	-353.929	-585.19	56.116	-332.687	-631.351	58.8118	-285.371	-423.475	36.9179	-284.523	-462.618	27.1744	-361.726
0.013	-310.472	1016.16	-137.213	-341.038	1018.58	-435.585	-500.742	1015.48	-229.262	-509.779	1017.52	-309.428	NaN	NaN	NaN	NaN	NaN	NaN	-362.381	913.805	-91.3705	-180.413	524.456	-163.858	-179.173	465.13	-155.263	-115.042	451.413	-200.519	-151.169	74.0085	-189.062	-199.747	61.476	-240.738	5.74393	74.7363	-234.56	-34.0097	54.6508	-167.94	-438.297	927.107	-464.385	-495.706	500.709	-399.236	-516.477	438.746	-398.69	-459.467	412.642	-353.823	-585.152	56.7982	-332.057	-631.091	59.6277	-284.649	-423.218	37.0623	-285.173	-462.694	27.1403	-361.492
0.02	-300.927	1014.19	-137.647	-332.283	1017.12	-435.688	-491.383	1013.29	-229.041	-500.799	1015.56	-309.365	NaN	NaN	NaN	NaN	NaN	NaN	-352.887	911.55	-91.8418	-171.23	521.716	-164.4	-168.142	462.401	-156.027	-103.06	450.662	-200.35	-122.989	73.1038	-190.042	-170.971	59.0755	-241.769	34.2481	79.7144	-236.285	-4.31294	56.863	-169.896	-430.333	926.077	-465.398	-492.45	500.902	-398.805	-514.002	439.104	-398.296	-457.047	412.287	-353.731	-584.967	57.2961	-331.219	-630.771	60.4967	-283.552	-423.008	36.6442	-284.375	-462.792	27.1539	-361.036
0.027	-291.466	1012.2	-138.114	-324.251	1015.39	-435.818	-482.015	1010.86	-228.82	-491.789	1013.47	-309.518	NaN	NaN	NaN	NaN	NaN	NaN	-343.388	909.226	-92.1989	-162.045	518.943	-165.216	-157.358	459.966	-157.31	-91.3315	449.984	-200.23	-95.5692	72.5913	-190.959	-143.191	57.3422	-242.58	61.72	84.8588	-237.518	24.2934	59.0666	-171.558	-420.971	924.874	-465.164	-489.054	501.003	-398.523	-511.132	439.433	-397.632	-454.429	412.061	-353.782	-585.029	58.1768	-330.152	-630.378	61.5673	-282.288	-422.748	36.5769	-284.039	-462.924	27.2107	-360.581
0.033	-281.957	1010.12	-138.553	-314.877	1014.05	-435.926	-472.816	1008.3	-229.095	-482.333	1010.51	-309.04	NaN	NaN	NaN	NaN	NaN	NaN	-333.87	906.695	-92.6865	-152.893	515.995	-165.522	-146.6	457.168	-157.932	-79.482	449.28	-200.294	-69.4468	72.6818	-191.395	-116.705	56.3743	-243.139	87.6184	89.9466	-238.276	51.32	61.2429	-172.908	-412.177	923.561	-465.777	-485.744	501.435	-398.668	-508.272	439.792	-397.344	-451.514	411.837	-353.841	-584.69	59.071	-329.292	-629.953	62.7337	-281.243	-422.494	36.5179	-283.828	-463.165	27.2296	-360.249
0.04	-272.463	1007.95	-138.865	-305.652	1012.67	-435.978	-463.094	1005.85	-228.782	-473.481	1008.21	-309.721	NaN	NaN	NaN	NaN	NaN	NaN	-324.483	904.021	-93.1891	-143.58	512.942	-166.076	-135.991	454.658	-158.896	-67.7352	448.656	-200.648	-44.7186	73.0596	-191.615	-91.6229	55.8967	-243.49	111.993	94.8346	-238.595	77.4213	63.0513	-174.098	-403.872	922.284	-466.458	-481.327	501.452	-397.756	-504.579	440.212	-396.459	-448.022	411.464	-353.851	-584.509	60.1938	-328.505	-629.576	64.088	-280.245	-422.219	36.4537	-283.721	-463.383	27.2487	-359.933
0.047	-263.079	1005.79	-139.311	-296.425	1011.24	-435.935	-453.859	1003.11	-229.248	-464.127	1005.7	-308.986	NaN	NaN	NaN	NaN	NaN	NaN	-314.921	901.292	-93.5189	-134.195	510.147	-166.987	-125.269	452.11	-159.961	-56.2257	448.187	-200.717	-21.3775	73.6121	-191.697	-67.9975	55.7927	-243.538	134.859	99.4074	-238.677	101.64	64.5736	-175.357	-395.025	921.327	-466.655	-476.811	501.628	-397.309	-500.929	440.798	-395.887	-444.172	411.236	-353.437	-584.246	61.3695	-327.725	-629.016	65.4981	-279.282	-421.958	36.3432	-283.015	-463.561	27.2484	-359.611
0.053	-253.585	1003.65	-139.537	-287.194	1009.88	-436.007	-445.214	1000.45	-229.668	-454.779	1002.67	-308.878	NaN	NaN	NaN	NaN	NaN	NaN	-305.336	898.49	-93.9301	-124.637	507.266	-167.294	-114.396	449.937	-160.739	-44.6303	447.822	-201.399	0.44652	74.3177	-191.685	-46.0028	55.9339	-243.59	156.192	103.733	-238.483	123.939	66.943	-175.956	-386.224	920.223	-467.004	-472.417	502.144	-397.406	-496.811	441.265	-395.42	-440.149	411.176	-353.363	-583.957	62.7717	-327.123	-628.47	67.0848	-278.397	-421.918	36.1427	-283.594	-463.711	27.4478	-359.115
0.06	-244.245	1001.53	-139.743	-277.88	1008.48	-436.031	-435.101	996.929	-229.243	-445.679	1000.07	-309.079	NaN	NaN	NaN	NaN	NaN	NaN	-295.703	895.709	-94.2901	-114.798	504.677	-168.297	-103.512	448.026	-161.652	-33.1107	447.416	-202.169	20.6083	75.0686	-191.796	-25.5007	56.0628	-243.742	176.321	107.69	-237.364	144.354	69.4832	-176.303	-377.642	919.304	-467.339	-466.83	502.163	-396.826	-492.482	441.802	-395.139	-435.749	410.88	-353.473	-583.452	64.1791	-326.578	-627.893	68.8034	-277.732	-421.704	36.0783	-283.552	-463.825	27.4175	-358.82
