Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.6856	4.86659	10.1288	0.86898	3.26866	10.8755	3.35731	3.59531	30.8014	1.60948	8.20234	31.7051	-5.75718	-30.9196	5.90768	-1.11115	-23.7489	5.63796	8.08484	16.1051	0.517542	7.36406	11.8656	2.00199	5.97928	6.35222	18.8884	7.18698	0.381747	18.8773
1	0.890102	5.01868	10.2734	1.03458	3.53498	11.0754	3.57446	3.85068	30.5212	1.68984	8.20195	31.6603	-5.61245	-32.2616	6.32688	-0.886993	-24.4974	6.39992	8.17676	16.2995	-0.0720917	7.70556	11.8683	1.51915	6.37832	6.99694	17.6293	7.71075	0.805587	17.4739
2	1.08742	5.11776	10.4735	1.22345	3.73912	11.3167	3.84106	4.21489	30.2623	1.82994	8.24141	31.5984	-5.52018	-33.6552	6.82216	-0.66661	-25.5148	7.17753	8.11356	16.5671	-1.46823	8.21118	12.0512	0.287657	6.92776	7.56834	15.4916	8.54489	1.32371	15.3437
3	1.30227	5.13641	10.7131	1.45992	3.86306	11.5621	4.18614	4.73793	30.0098	2.04508	8.37705	31.4469	-5.51704	-35.067	7.18347	-0.47917	-26.8447	7.70523	7.92157	16.9002	-3.52177	8.92713	12.4973	-1.64538	7.60293	7.99333	12.8364	9.75832	1.84917	12.8012
4	1.56553	5.05586	10.9653	1.75596	3.89747	11.7765	4.62029	5.39017	29.7642	2.33646	8.64094	31.1637	-5.5331	-36.2844	7.47369	-0.295013	-28.3103	7.9706	7.70416	17.2125	-5.53125	9.75125	13.1594	-3.74647	8.2453	8.15089	10.2563	11.1721	2.22136	10.3364
5	1.8968	4.87278	11.1994	2.1103	3.8463	11.9295	5.13249	6.05885	29.5641	2.6999	8.99367	30.7636	-5.43673	-36.8378	7.9578	-0.0511767	-29.4617	8.22791	7.45909	17.2096	-6.80722	10.4377	13.7684	-5.35054	8.57982	7.95787	8.06903	12.3764	2.28679	8.23173
6	2.29873	4.59587	11.3901	2.50996	3.72338	12.0069	5.7165	6.58224	29.4641	3.13067	9.33175	30.3168	-5.18043	-36.3265	8.79735	0.271323	-29.8532	8.71051	7.18192	16.5556	-7.10447	10.7911	13.9676	-6.0678	8.4821	7.51178	6.3533	13.0209	2.04346	6.54994
7	2.75588	4.24458	11.5245	2.93039	3.54685	12.0177	6.37577	6.82937	29.4705	3.619	9.55993	29.8938	-4.83703	-34.7754	9.93314	0.633527	-29.3665	9.44467	6.96595	15.1672	-6.60469	10.8631	13.543	-5.90803	8.1289	7.05928	5.114	13.1318	1.6815	5.31038
8	3.23991	3.84249	11.5995	3.34335	3.32771	11.9854	7.09968	6.78852	29.4964	4.15349	9.65485	29.5047	-4.51745	-32.6576	11.1566	0.97804	-28.2592	10.3044	6.82024	13.3559	-5.67803	10.7635	12.5791	-5.15156	7.72163	6.77696	4.25829	12.9269	1.40819	4.47029
9	3.71855	3.41163	11.6158	3.72978	3.06784	11.933	7.85157	6.5754	29.3937	4.72489	9.65465	29.0918	-4.28684	-30.6427	12.2191	1.25762	-26.9818	11.1108	6.69385	11.6804	-4.66754	10.5253	11.4551	-4.13867	7.36394	6.67454	3.6609	12.5721	1.26936	3.92362
10	4.16927	2.97145	11.5813	4.08649	2.77587	11.8741	8.59197	6.35593	29.0357	5.32313	9.59878	28.5728	-4.14722	-29.2411	12.9329	1.43793	-25.93	11.6964	6.53404	10.5932	-3.78156	10.1444	10.6076	-3.14498	7.06618	6.66511	3.2171	12.1353	1.18557	3.55308
11	4.58289	2.5371	11.5131	4.42533	2.46606	11.8176	9.30139	6.26665	28.3784	5.94405	9.5247	27.897	-4.0701	-28.5915	13.2322	1.50801	-25.3005	11.9715	6.28596	10.1929	-3.08351	9.64411	10.2515	-2.31663	6.7713	6.66171	2.84898	11.6444	1.09055	3.2674
12	4.95587	2.12478	11.4274	4.76386	2.14809	11.7718	9.97307	6.37507	27.4626	6.58994	9.49386	27.0721	-4.02216	-28.5051	13.1703	1.48887	-25.0837	11.9529	5.93917	10.2284	-2.53257	9.10949	10.299	-1.66305	6.44186	6.64881	2.52032	11.1562	0.99071	3.0222
13	5.2831	1.75466	11.3303	5.11226	1.83762	11.7386	10.5958	6.68176	26.3776	7.25232	9.54706	26.1517	-3.97193	-28.6895	12.8738	1.41828	-25.1073	11.735	5.51669	10.3521	-2.04905	8.60796	10.4959	-1.11623	6.07673	6.65383	2.21968	10.71	0.910847	2.80025
14	5.558	1.44635	11.2195	5.46205	1.5594	11.7098	11.1531	7.13177	25.2185	7.90036	9.66949	25.2035	-3.90308	-28.9342	12.4803	1.3351	-25.1618	11.4408	5.05123	10.3662	-1.56858	8.13535	10.627	-0.599587	5.69024	6.68614	1.93991	10.289	0.850583	2.59058
15	5.77862	1.21857	11.0891	5.78828	1.33572	11.6656	11.6338	7.62296	24.0557	8.49187	9.81037	24.2751	-3.82692	-29.1587	12.0905	1.26842	-25.1109	11.1706	4.58935	10.2693	-1.05976	7.66551	10.5992	-0.06931	5.30887	6.73412	1.68164	9.86897	0.80325	2.38643
16	5.94836	1.08653	10.9371	6.06303	1.1817	11.5842	12.0347	8.02668	22.9329	8.99064	9.91324	23.381	-3.77288	-29.3466	11.7538	1.23003	-24.934	10.9716	4.18372	10.1526	-0.521153	7.19673	10.4405	0.476073	4.96488	6.78908	1.45399	9.45432	0.771443	2.1865
17	6.0728	1.05183	10.7718	6.26456	1.10818	11.4527	12.3544	8.22556	21.8785	9.37352	9.92203	22.507	-3.75894	-29.4577	11.4836	1.20965	-24.6996	10.8352	3.86115	10.084	0.0349683	6.74452	10.2708	1.00946	4.67486	6.84771	1.26205	9.06066	0.755387	1.99032
18	6.16193	1.10502	10.6108	6.38243	1.11614	11.2762	12.5916	8.16909	20.9116	9.63406	9.80002	21.63	-3.77544	-29.4213	11.274	1.18415	-24.4698	10.7202	3.61453	10.0456	0.599115	6.31729	10.1961	1.50623	4.4336	6.90905	1.10342	8.68818	0.747303	1.79666
19	6.22531	1.22671	10.4769	6.41594	1.18802	11.0829	12.7507	7.9048	20.0401	9.78087	9.55625	20.7472	-3.79964	-29.1876	11.112	1.1366	-24.2467	10.5894	3.42224	9.95602	1.1702	5.90424	10.2284	1.96958	4.22624	6.9718	0.971785	8.31584	0.73818	1.6108
20	6.26378	1.39095	10.3903	6.36999	1.29293	10.9124	12.8403	7.5189	19.2652	9.83253	9.22154	19.8807	-3.81932	-28.7347	10.9892	1.06028	-23.9694	10.4304	3.2637	9.73283	1.75001	5.48826	10.2995	2.41945	4.03713	7.03329	0.858398	7.92188	0.723297	1.43759
