Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	810.299	1039.79	1359.58	819.898	1046.39	1116.7	608.485	1078.06	1279.21	604.724	1083.51	1197.73	699.876	1122.02	1058.46	687.197	1098.67	1419.46	720.338	936.356	1463.53	693.087	516.085	1413.4	680.359	449.37	1420.06	748.53	448.551	1369.32	680.143	75.4106	1407.02	635.277	47.6786	1373.59	835.207	40.4492	1347.22	809.601	30.953	1425.59	757.991	951.952	1004.37	714.272	506.464	1043.72	702.71	448.22	1037.75	762.63	443.092	1089.28	684.698	76.3264	1049.12	639.993	50.5474	1077.24	840.169	38.2392	1110.04	820.581	27.9201	1031.42	696.119	495.539	1270.67	702.069	87.6066	1331.3	837.265	37.9852	1377.44	690.89	491.182	1183.8	705.401	84.6784	1126.55	843.078	34.8191	1080.89
0.007	810.278	1039.79	1359.59	819.888	1046.38	1116.72	608.455	1078.06	1279.22	604.705	1083.51	1197.72	699.858	1122.02	1058.46	687.186	1098.69	1419.46	720.308	936.357	1463.54	693.085	516.089	1413.41	680.353	449.363	1420.05	748.531	448.559	1369.32	680.146	75.4121	1407.02	635.283	47.6923	1373.6	835.219	40.4539	1347.22	809.605	30.9859	1425.58	757.981	951.955	1004.37	714.269	506.465	1043.73	702.713	448.209	1037.76	762.625	443.092	1089.28	684.709	76.3202	1049.12	639.991	50.5528	1077.23	840.171	38.2357	1110.05	820.593	27.9201	1031.42	696.1	495.549	1270.65	702.071	87.6056	1331.31	837.264	37.9769	1377.45	690.879	491.189	1183.81	705.4	84.6877	1126.57	843.075	34.8094	1080.88
0.013	810.269	1039.8	1359.59	819.872	1046.38	1116.71	608.433	1078.06	1279.22	604.689	1083.51	1197.74	699.83	1122.02	1058.47	687.169	1098.68	1419.46	720.293	936.358	1463.55	693.082	516.094	1413.4	680.345	449.372	1420.06	748.515	448.56	1369.33	680.143	75.4051	1407.02	635.281	47.6868	1373.6	835.207	40.4457	1347.21	809.61	30.9919	1425.59	757.969	951.954	1004.38	714.271	506.461	1043.73	702.71	448.22	1037.75	762.621	443.1	1089.29	684.703	76.3235	1049.12	639.997	50.5525	1077.25	840.159	38.2369	1110.05	820.585	27.9151	1031.42	696.094	495.546	1270.67	702.068	87.6129	1331.3	837.268	37.9854	1377.45	690.863	491.177	1183.8	705.404	84.6855	1126.56	843.081	34.8151	1080.89
0.02	810.253	1039.8	1359.6	819.858	1046.38	1116.72	608.422	1078.05	1279.22	604.672	1083.51	1197.74	699.82	1122.01	1058.47	687.151	1098.68	1419.46	720.275	936.352	1463.56	693.077	516.094	1413.41	680.338	449.369	1420.06	748.516	448.554	1369.34	680.142	75.4117	1407.03	635.282	47.6843	1373.6	835.214	40.4484	1347.22	809.607	30.9823	1425.57	757.959	951.956	1004.39	714.251	506.459	1043.73	702.71	448.22	1037.76	762.618	443.089	1089.29	684.695	76.331	1049.12	639.993	50.5538	1077.24	840.166	38.2381	1110.04	820.586	27.9127	1031.43	696.088	495.547	1270.67	702.067	87.6172	1331.3	837.259	37.9855	1377.45	690.873	491.181	1183.81	705.402	84.6829	1126.56	843.077	34.8164	1080.89
0.027	810.235	1039.8	1359.61	819.088	1046.16	1117.39	608.393	1078.05	1279.23	604.658	1083.51	1197.74	699.79	1122.02	1058.47	687.127	1098.68	1419.47	720.261	936.354	1463.55	693.07	516.089	1413.41	680.348	449.364	1420.06	748.51	448.556	1369.33	680.144	75.4028	1407.03	635.275	47.6922	1373.6	835.218	40.4566	1347.22	809.614	30.9558	1425.58	757.952	951.951	1004.39	714.26	506.455	1043.74	702.717	448.218	1037.77	762.608	443.097	1089.31	684.697	76.3195	1049.13	639.987	50.56	1077.24	840.171	38.248	1110.05	820.59	27.9176	1031.42	696.075	495.544	1270.67	702.073	87.6134	1331.31	837.262	37.9768	1377.46	690.847	491.181	1183.83	705.415	84.6797	1126.56	843.086	34.8092	1080.88
0.033	810.216	1039.8	1359.61	819.084	1046.18	1117.39	608.368	1078.05	1279.23	604.632	1083.5	1197.74	699.767	1122	1058.48	687.109	1098.68	1419.47	720.244	936.351	1463.55	693.064	516.09	1413.42	680.345	449.362	1420.06	748.496	448.55	1369.33	680.139	75.4136	1407.02	635.291	47.6935	1373.6	835.218	40.4423	1347.22	809.617	30.983	1425.58	757.94	951.956	1004.39	714.257	506.463	1043.74	702.696	448.228	1037.76	762.625	443.099	1089.32	684.699	76.3282	1049.12	639.991	50.5558	1077.24	840.172	38.2409	1110.04	820.586	27.9155	1031.42	696.066	495.538	1270.68	702.056	87.6061	1331.3	837.267	37.9783	1377.44	690.856	491.19	1183.82	705.412	84.6916	1126.57	843.082	34.8148	1080.88
0.04	810.203	1039.8	1359.62	819.07	1046.18	1117.39	608.347	1078.05	1279.22	604.611	1083.5	1197.74	699.76	1122.01	1058.47	687.094	1098.68	1419.46	720.229	936.353	1463.57	693.056	516.089	1413.41	680.332	449.364	1420.07	748.503	448.548	1369.34	680.14	75.421	1407.03	635.272	47.6969	1373.61	835.211	40.4415	1347.22	809.634	30.9638	1425.48	757.924	951.954	1004.4	714.26	506.459	1043.75	702.704	448.199	1037.79	762.61	443.094	1089.31	684.696	76.3302	1049.13	639.989	50.5582	1077.24	840.172	38.24	1110.06	820.593	27.9219	1031.42	696.081	495.547	1270.67	702.05	87.6001	1331.27	837.265	37.9802	1377.45	690.867	491.191	1183.83	705.399	84.6893	1126.57	843.081	34.8189	1080.89
0.047	810.187	1039.8	1359.62	819.792	1046.4	1116.75	608.321	1078.04	1279.23	604.59	1083.5	1197.74	699.737	1122	1058.49	687.077	1098.68	1419.48	720.212	936.35	1463.55	693.064	516.087	1413.42	680.334	449.355	1420.06	748.498	448.555	1369.34	680.149	75.3988	1407.02	635.261	47.6948	1373.62	835.214	40.4576	1347.23	809.615	30.9452	1425.59	757.92	951.955	1004.4	714.26	506.464	1043.75	702.705	448.221	1037.78	762.611	443.087	1089.32	684.697	76.3267	1049.13	639.986	50.5553	1077.24	840.171	38.2418	1110.05	820.595	27.9152	1031.43	696.074	495.545	1270.67	702.073	87.6182	1331.3	837.267	37.981	1377.45	690.87	491.182	1183.83	705.415	84.6785	1126.58	843.087	34.8113	1080.89
0.053	810.161	1039.81	1359.63	819.052	1046.18	1117.4	608.307	1078.04	1279.24	604.583	1083.49	1197.74	699.713	1122	1058.48	687.052	1098.67	1419.47	720.196	936.354	1463.56	693.054	516.088	1413.41	680.327	449.364	1420.06	748.5	448.56	1369.34	680.153	75.4038	1407.02	635.278	47.6794	1373.6	835.219	40.4567	1347.22	809.605	30.9836	1425.58	757.899	951.958	1004.41	714.253	506.465	1043.76	702.702	448.213	1037.79	762.606	443.094	1089.32	684.702	76.3276	1049.12	639.996	50.5529	1077.24	840.171	38.2437	1110.06	820.593	27.916	1031.43	696.074	495.546	1270.67	702.076	87.6163	1331.31	837.265	37.9821	1377.45	690.869	491.169	1183.82	705.408	84.6662	1126.55	843.09	34.8184	1080.89
0.06	810.155	1039.81	1359.63	819.024	1046.19	1117.41	608.274	1078.05	1279.24	604.544	1083.49	1197.75	699.694	1122.01	1058.49	687.036	1098.67	1419.49	720.177	936.362	1463.57	693.053	516.098	1413.42	680.327	449.358	1420.06	748.493	448.557	1369.34	680.136	75.4067	1407.02	635.27	47.6907	1373.61	835.215	40.4562	1347.22	809.611	30.9546	1425.58	757.888	951.959	1004.42	714.249	506.461	1043.76	702.704	448.212	1037.79	762.617	443.102	1089.33	684.704	76.3325	1049.13	639.99	50.5556	1077.24	840.177	38.25	1110.06	820.591	27.9139	1031.43	696.062	495.537	1270.68	702.061	87.6093	1331.3	837.266	37.9806	1377.45	690.859	491.183	1183.84	705.404	84.6876	1126.57	843.09	34.8124	1080.89
