Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	818.422	811.428	1388.51	810.1	800.275	1055.36	580.431	851.758	1271.25	577.549	851.654	1190.71	715.532	880.338	1051.72	716.801	881.001	1401.95	709.083	723.279	1435.37	677.212	429.507	1398.37	687.016	380.635	1405.3	731.111	367.046	1351.5	670.978	62.9555	1394.3	627.797	44.6142	1350.6	808.838	43.8193	1338.85	769.979	30.9472	1414.63	720.096	724.738	1021.59	675.426	425.965	1067.03	675.401	377.986	1057.46	729.46	365.004	1102.74	684.23	66.664	1055.75	634.944	42.8233	1102.83	817.266	43.8685	1110.03	779.317	28.1129	1036.37	683.512	407.216	1264.73	688.666	76.4739	1315.07	808.889	39.4605	1371.26	695.43	400.676	1197.58	697.413	78.8328	1136.56	817.494	37.2626	1077.54
0.007	818.408	811.434	1388.52	810.093	800.281	1055.38	580.417	851.755	1271.27	577.539	851.65	1190.74	715.529	880.347	1051.73	716.795	881.001	1401.97	709.075	723.283	1435.38	677.216	429.502	1398.38	687.013	380.631	1405.31	731.106	367.054	1351.52	670.982	62.9596	1394.3	627.799	44.6152	1350.59	808.854	43.8196	1338.85	769.981	30.9527	1414.65	720.095	724.738	1021.61	675.426	425.967	1067.04	675.401	377.981	1057.46	729.46	364.995	1102.74	684.243	66.6738	1055.91	634.945	42.8182	1102.84	817.261	43.873	1110.04	779.318	28.1153	1036.37	683.512	407.22	1264.73	688.656	76.4672	1315.07	808.886	39.4656	1371.25	695.438	400.668	1197.58	697.419	78.8269	1136.55	817.492	37.2693	1077.54
0.013	818.399	811.441	1388.54	810.078	800.286	1055.39	580.414	851.763	1271.29	577.534	851.657	1190.74	715.508	880.348	1051.74	716.782	881.01	1401.98	709.081	723.279	1435.41	677.217	429.506	1398.39	687.015	380.633	1405.32	731.116	367.053	1351.53	670.987	62.957	1394.29	627.796	44.6145	1350.6	808.846	43.8202	1338.85	769.981	30.9576	1414.64	720.076	724.736	1021.64	675.436	425.967	1067.04	675.394	377.981	1057.47	729.468	365.009	1102.74	684.245	66.6625	1055.92	634.937	42.8069	1102.82	817.266	43.8672	1110.04	779.319	28.112	1036.38	683.512	407.219	1264.75	688.663	76.4746	1315.07	808.892	39.4654	1371.25	695.429	400.671	1197.59	697.423	78.8303	1136.56	817.484	37.2711	1077.54
0.02	818.396	811.45	1388.56	810.065	800.281	1055.4	580.403	851.76	1271.32	577.528	851.659	1190.77	715.51	880.345	1051.76	716.773	881.009	1401.99	709.078	723.289	1435.43	677.224	429.5	1398.4	687.019	380.626	1405.33	731.116	367.051	1351.53	670.98	62.9644	1394.3	627.796	44.6112	1350.6	808.841	43.8227	1338.86	769.984	30.9583	1414.64	720.076	724.738	1021.67	675.428	425.963	1067.05	675.393	377.982	1057.49	729.466	364.999	1102.75	684.229	66.6644	1055.76	634.943	42.8028	1102.83	817.258	43.8735	1110.04	779.321	28.1169	1036.37	683.526	407.227	1264.77	688.661	76.4793	1315.08	808.884	39.4607	1371.26	695.447	400.659	1197.58	697.429	78.8321	1136.57	817.489	37.266	1077.54
0.027	818.387	811.451	1388.56	810.054	800.276	1055.42	580.396	851.754	1271.33	577.519	851.654	1190.8	715.498	880.344	1051.77	716.767	881.022	1402.01	709.069	723.289	1435.46	677.232	429.49	1398.42	687.023	380.618	1405.34	731.121	367.049	1351.54	670.976	62.9521	1394.3	627.795	44.6068	1350.59	808.838	43.8267	1338.86	769.967	30.9505	1414.64	720.057	724.735	1021.69	675.423	425.963	1067.06	675.392	377.974	1057.49	729.463	364.998	1102.76	684.248	66.6628	1055.92	634.933	42.8017	1102.83	817.262	43.8718	1110.04	779.317	28.1131	1036.38	683.527	407.216	1264.78	688.661	76.4741	1315.08	808.89	39.4697	1371.26	695.422	400.646	1197.62	697.424	78.8206	1136.58	817.484	37.2611	1077.55
0.033	818.383	811.455	1388.58	810.05	800.276	1055.44	580.387	851.754	1271.34	577.516	851.655	1190.8	715.492	880.34	1051.79	716.754	881.019	1402.03	709.068	723.297	1435.47	677.234	429.495	1398.43	687.026	380.619	1405.36	731.116	367.049	1351.56	670.984	62.9518	1394.31	627.798	44.6036	1350.61	808.845	43.8289	1338.86	769.983	30.9576	1414.65	720.039	724.738	1021.71	675.426	425.954	1067.09	675.388	377.98	1057.51	729.458	364.989	1102.78	684.24	66.6697	1055.92	634.932	42.8004	1102.83	817.266	43.8687	1110.04	779.319	28.1091	1036.38	683.523	407.227	1264.79	688.655	76.4747	1315.08	808.889	39.4638	1371.26	695.426	400.654	1197.63	697.428	78.8267	1136.58	817.485	37.2731	1077.55
0.04	818.375	811.466	1388.6	810.033	800.279	1055.45	580.377	851.752	1271.36	577.507	851.651	1190.81	715.464	880.355	1051.8	716.748	881.029	1402.03	709.073	723.292	1435.5	677.244	429.492	1398.45	687.032	380.611	1405.38	731.137	367.038	1351.58	670.979	62.9475	1394.32	627.797	44.5989	1350.61	808.839	43.8242	1338.86	769.98	30.9485	1414.65	720.03	724.741	1021.74	675.414	425.95	1067.09	675.382	377.985	1057.51	729.452	364.991	1102.78	684.229	66.6673	1055.92	634.935	42.7886	1102.84	817.264	43.8704	1110.05	779.317	28.1047	1036.38	683.527	407.217	1264.81	688.658	76.4739	1315.08	808.884	39.4659	1371.27	695.414	400.644	1197.64	697.43	78.8172	1136.58	817.48	37.2651	1077.55
0.047	818.368	811.465	1388.61	810.019	800.276	1055.46	580.364	851.757	1271.38	577.496	851.66	1190.85	715.452	880.346	1051.81	716.754	881.035	1402.05	709.074	723.303	1435.52	677.247	429.494	1398.45	687.04	380.609	1405.4	731.134	367.042	1351.59	670.993	62.9412	1394.31	627.795	44.6031	1350.6	808.843	43.825	1338.86	769.972	30.9532	1414.64	720.018	724.739	1021.76	675.417	425.948	1067.11	675.385	377.977	1057.52	729.447	364.985	1102.79	684.242	66.6795	1055.92	634.929	42.7972	1102.84	817.262	43.871	1110.04	779.317	28.109	1036.39	683.532	407.218	1264.81	688.659	76.4808	1315.09	808.884	39.4684	1371.27	695.427	400.631	1197.65	697.44	78.8188	1136.57	817.491	37.266	1077.55
0.053	818.371	811.473	1388.63	809.99	800.271	1055.46	580.352	851.753	1271.4	577.486	851.652	1190.86	715.426	880.36	1051.82	716.748	881.04	1402.06	709.077	723.292	1435.53	677.264	429.486	1398.47	687.053	380.61	1405.4	731.134	367.056	1351.61	670.98	62.9373	1394.32	627.792	44.5966	1350.62	808.844	43.822	1338.87	769.976	30.9606	1414.66	719.996	724.74	1021.78	675.406	425.951	1067.11	675.379	377.98	1057.52	729.44	364.976	1102.8	684.223	66.6561	1055.77	634.931	42.7947	1102.84	817.26	43.8714	1110.03	779.318	28.1181	1036.38	683.53	407.231	1264.82	688.646	76.482	1315.1	808.885	39.4669	1371.27	695.443	400.618	1197.66	697.421	78.8114	1136.57	817.491	37.2736	1077.55
0.06	818.362	811.469	1388.64	809.963	800.271	1055.47	580.346	851.758	1271.42	577.478	851.66	1190.88	715.4	880.356	1051.83	716.746	881.04	1402.08	709.084	723.291	1435.56	677.261	429.481	1398.48	687.051	380.6	1405.42	731.147	367.051	1351.61	670.981	62.9381	1394.32	627.796	44.599	1350.62	808.84	43.8262	1338.87	769.979	30.9468	1414.65	719.972	724.745	1021.8	675.402	425.958	1067.12	675.366	377.977	1057.53	729.444	364.985	1102.81	684.242	66.6693	1055.93	634.93	42.7846	1102.84	817.257	43.8775	1110.05	779.317	28.1207	1036.38	683.533	407.224	1264.83	688.641	76.4804	1315.1	808.889	39.462	1371.27	695.45	400.594	1197.67	697.449	78.7526	1136.56	817.49	37.2685	1077.55
