Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0723417	0.0219867	-0.329522	-0.00354667	0.0185733	-0.3996	-0.0353217	0.00385167	-0.183757	-0.03203	0.00480667	-0.208413	-0.00177667	0.00521	0.00416667	-0.000906667	0.00364333	0.00181333	0.0470233	0.459207	-0.027105	0.0506767	0.507847	-0.02505
1	-0.0684567	0.0188	-0.324543	0.00363667	0.0162567	-0.37631	-0.04912	0.00274	-0.156477	-0.0308267	0.00506333	-0.169117	-0.00743833	0.00298167	0.00124667	-0.00473333	0.000353333	-0.00440333	0.0704633	1.25779	-0.0704	0.07248	1.34047	-0.05194
2	-0.0490567	0.0146283	-0.283138	0.0234533	0.01098	-0.325417	-0.0615433	0.00162667	-0.105722	-0.0239167	0.00354667	-0.106127	-0.0160317	-0.005075	-0.0112817	-0.00899	-0.00854333	-0.0205033	0.0333867	2.17897	-0.114693	0.02443	2.33423	-0.0749567
3	-0.04586	0.0114017	-0.268113	0.0305067	0.00303	-0.304177	-0.0791667	-0.00296	-0.0708433	-0.01729	-0.00231667	-0.05626	-0.024255	-0.0178533	-0.0302533	-0.0113233	-0.0219133	-0.04287	-0.0974917	2.87768	-0.135558	-0.13918	3.13694	-0.07157
4	-0.0652467	0.0104983	-0.302937	0.00751	-0.00401667	-0.341073	-0.0981183	-0.0105683	-0.0662583	-0.0150467	-0.0112967	-0.0443967	-0.029205	-0.02906	-0.0450867	-0.01062	-0.0338233	-0.06076	-0.257177	3.32678	-0.130157	-0.351683	3.69581	-0.0360467
5	-0.0490517	0.0123417	-0.304995	-0.00012	-0.00822333	-0.34165	-0.090375	-0.015335	-0.0534083	0.00379667	-0.01833	-0.0299067	-0.030965	-0.0344733	-0.05203	-0.00780667	-0.0396	-0.0686533	-0.370613	3.62586	-0.105022	-0.517353	4.11748	0.02233
6	0.0331317	0.0162017	-0.279478	0.05931	-0.00897333	-0.30151	-0.0467467	-0.0131267	-0.01959	0.0563167	-0.0187467	0.00761333	-0.0304367	-0.0339033	-0.0526667	-0.00458667	-0.0377	-0.06715	-0.445267	3.85789	-0.0601617	-0.634293	4.48958	0.0942133
7	0.141243	0.0165683	-0.287145	0.16966	-0.00885667	-0.295003	0.00932	-0.00661833	0.0215583	0.126963	-0.0138433	0.0497967	-0.027485	-0.030315	-0.0483883	-0.000786667	-0.0302267	-0.0575567	-0.517917	4.0851	0.00790167	-0.741517	4.84732	0.177537
8	0.241103	0.00965167	-0.338422	0.277737	-0.0117967	-0.34126	0.05785	-0.000343333	0.0609833	0.189323	-0.00848	0.0840567	-0.0229017	-0.02673	-0.0414967	0.00399	-0.0215767	-0.0426867	-0.59753	4.37933	0.094005	-0.839333	5.23962	0.26863
9	0.326433	-0.00342667	-0.39969	0.36218	-0.0187333	-0.39366	0.0951983	0.00253833	0.0962033	0.237067	-0.00572	0.114853	-0.01815	-0.0241233	-0.0340083	0.00872667	-0.01459	-0.0266333	-0.67612	4.77557	0.183672	-0.91675	5.70101	0.354117
10	0.399942	-0.0190717	-0.44101	0.431613	-0.0289733	-0.430893	0.125595	0.00112	0.125623	0.27607	-0.00590333	0.140403	-0.01428	-0.0220217	-0.0267083	0.0121967	-0.00915333	-0.0114867	-0.743217	5.27624	0.26438	-0.967303	6.24157	0.420167
11	0.475442	-0.0334133	-0.449523	0.496827	-0.04118	-0.450143	0.156653	-0.00261333	0.149707	0.311787	-0.00808333	0.158993	-0.0119633	-0.0194117	-0.0198883	0.0138033	-0.00462333	0.0018	-0.795798	5.87887	0.330333	-0.991897	6.8629	0.463677
12	0.55335	-0.043195	-0.43022	0.552153	-0.0516033	-0.445673	0.188147	-0.00599667	0.171687	0.342353	-0.0116167	0.173427	-0.0113083	-0.0163417	-0.01339	0.0138033	-0.00126667	0.0131233	-0.838553	6.58005	0.38177	-0.998963	7.54381	0.48958
13	0.628702	-0.0465	-0.394787	0.598193	-0.05681	-0.417023	0.217453	-0.0073	0.194667	0.367697	-0.01498	0.186843	-0.0120667	-0.01335	-0.00700167	0.0127533	0.00119667	0.0234633	-0.874573	7.35447	0.42054	-0.996027	8.23707	0.503887
14	0.706692	-0.0419633	-0.365455	0.646133	-0.0567633	-0.375147	0.245098	-0.00499	0.214897	0.39266	-0.0163633	0.200883	-0.0147717	-0.00791333	0.00536833	0.0110233	0.00396	0.03388	-0.904945	8.20331	0.454667	-0.98686	8.8831	0.512577
15	0.775623	-0.0345517	-0.333003	0.699577	-0.0536033	-0.335783	0.271697	-0.00138833	0.238635	0.41935	-0.01512	0.2158	-0.017775	-0.00389333	0.01381	0.00892	0.00781333	0.0451267	-0.91792	8.94194	0.470883	-0.972797	9.43324	0.521343
16	0.837073	-0.0260717	-0.30912	0.751333	-0.04924	-0.306303	0.294495	0.00260167	0.260052	0.445733	-0.01198	0.23075	-0.0211967	0.000726667	0.023515	0.00728	0.0128633	0.0575433	-0.913287	9.559	0.480302	-0.95299	9.86048	0.53326
17	0.886948	-0.0206933	-0.294537	0.79032	-0.04601	-0.292267	0.311192	0.00580833	0.278303	0.467677	-0.00861667	0.242673	-0.0246583	0.00576333	0.034265	0.00682	0.0189167	0.0711633	-0.889603	10.0187	0.486962	-0.92401	10.1564	0.546917
18	0.921748	-0.0201867	-0.286893	0.81111	-0.0452633	-0.289097	0.32217	0.00826333	0.292267	0.48128	-0.00616	0.24944	-0.027265	0.011365	0.0456367	0.00726333	0.0255867	0.0859033	-0.848262	10.3163	0.491878	-0.882273	10.3252	0.55806
19	0.938387	-0.0215967	-0.276145	0.814187	-0.0451667	-0.278687	0.327945	0.01049	0.30149	0.48535	-0.00441667	0.25153	-0.02828	0.0174767	0.0571833	0.00772333	0.0325967	0.10163	-0.791677	10.4653	0.493328	-0.826847	10.381	0.56259
20	0.938658	-0.0218	-0.258235	0.804733	-0.0443933	-0.25633	0.328978	0.0130717	0.30641	0.480937	-0.00266	0.24964	-0.0281717	0.02383	0.0687883	0.00740333	0.0398933	0.118387	-0.722877	10.4867	0.489568	-0.76123	10.3451	0.558163
21	0.932875	-0.0202333	-0.235477	0.791717	-0.0432333	-0.23075	0.326288	0.0161583	0.306733	0.469877	-8.33333e-05	0.244	-0.0268067	0.0305517	0.0809767	0.00584	0.04768	0.136517	-0.646127	10.409	0.480742	-0.691933	10.2421	0.545273
